Animal Id,Animal Type,Animal Breed,Kennel Number,Kennel Status,Intake Type,Intake Subtype,Reason,Intake Date,Intake Condition,Outcome Type,Outcome Date
A1109597,DOG,AUST CATTLE DOG,FOUND,IMPOUNDED,STRAY,WEB,,2020-10-22,NORMAL,FOUND EXP,2020-11-27
A1110094,CAT,DOMESTIC SH,CC 29,UNAVAILABLE,FOSTER,FOR ADOPT,OTHER,2020-11-19,APP SICK,ADOPTION,2020-11-21
A1109536,CAT,DOMESTIC SH,AC 045,UNAVAILABLE,OWNER SURRENDER,APPOINT,PERSNLISSU,2020-10-25,APP WNL,ADOPTION,2020-11-01
A1110799,DOG,PIT BULL,VT 01,UNAVAILABLE,OWNER SURRENDER,GENERAL,OTHER,2020-11-21,APP WNL,TRANSFER,2020-11-21
A1110668,CAT,DOMESTIC MH,CC 35,UNAVAILABLE,TREATMENT,SPAY/NEUT,OTHER,2020-12-10,APP WNL,TREATMENT,2020-12-10
A1081299,DOG,PIT BULL,AD 061,UNAVAILABLE,OWNER SURRENDER,OTC,BEHAVIOR,2020-10-28,APP WNL,ADOPTION,2020-11-01
A1111213,CAT,DOMESTIC LH,LFC 045,PENDING,STRAY,CONFINED,OTHER,2020-12-01,APP WNL,FOSTER,2020-12-02
A1108070,DOG,PIT BULL,F4,EU RISK,TREATMENT,FOLLOWUP,MEDICAL,2020-11-01,APP INJ,TREATMENT,2020-11-01
A1111131,DOG,CHIHUAHUA SH,DC 04,UNAVAILABLE,STRAY,CONFINED,OTHER,2020-11-29,APP WNL,TRANSFER,2020-12-03
A1114226,DOG,SHETLD SHEEPDOG,DC 04,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-02-06,APP WNL,ADOPTION,2021-02-08
A1109110,DOG,MALTESE,LOST,IMPOUNDED,STRAY,WEB,,2020-10-13,NORMAL,LOST EXP,2020-11-16
A1109701,CAT,DOMESTIC SH,FOSTER,AVAILABLE,STRAY,OTC,OTHRINTAKS,2020-10-29,UNDERAGE,FOSTER,2020-10-31
A1109622,DOG,CHIHUAHUA SH,CC 01,AVAILABLE,STRAY,AT LARGE,OTHER,2020-10-28,APP WNL,ADOPTION,2020-11-01
A1101110,CAT,DOMESTIC SH,F3,AVAILABLE,FOSTER,RETURN,OTHER,2020-11-01,APP WNL,ADOPTION,2020-11-01
A1104809,DOG,PIT BULL,INJD 011,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-11-15,APP WNL,TREATMENT,2020-11-16
A1109966,DOG,CHIHUAHUA SH,CC 13,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-11-04,APP WNL,ADOPTION,2020-11-08
A1112973,BIRD,CHICKEN,BAY 25,LAB,OWNER SURRENDER,GENERAL,OTHER,2021-01-13,APP WNL,EUTHANIZED,2021-01-14
A1109658,DOG,LABRADOR RETR,VIP28,UNAVAILABLE,OWNER SURRENDER,OTC,MEDICAL,2020-11-12,APP INJ,ADOPTION,2020-12-03
A1044357,DOG,BOXER,INJD 009,IMPOUNDED,OWNER SURRENDER,FIELD,PERSNLISSU,2020-10-30,APP INJ,RETURNED TO OWNER,2020-11-01
A1109154,CAT,DOMESTIC SH,AK 01,UNAVAILABLE,FOSTER,RETURN,OTHER,2020-11-07,APP WNL,ADOPTION,2020-11-08
A1110107,DOG,CHIHUAHUA SH,CC 18,UNAVAILABLE,OWNER SURRENDER,APPOINT,HOUSING,2020-11-07,APP WNL,ADOPTION,2020-11-08
A1115311,CAT,DOMESTIC SH,126003-01,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2021-02-28,UNDERAGE,FOSTER,2021-02-28
A1110493,DOG,PIT BULL,AD 076,UNAVAILABLE,STRAY,AT LARGE,OTHER,2020-11-15,APP WNL,ADOPTION,2020-11-21
A1109811,CAT,DOMESTIC SH,VT 06,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-10-31,APP INJ,TRANSFER,2020-11-01
A1117434,DOG,COCKER SPAN,LFSD 04,UNAVAILABLE,OWNER SURRENDER,APPOINT,HOUSING,2021-04-05,APP WNL,ADOPTION,2021-04-09
A1109751,CAT,DOMESTIC SH,FOSTER,PENDING,STRAY,OTC,OTHRINTAKS,2020-10-30,UNDERAGE,FOSTER,2020-10-31
A1109786,DOG,GREAT PYRENEES,SHD 06,IMPOUNDED,STRAY,OTC,OTHRINTAKS,2020-10-31,APP SICK,TRANSFER,2020-11-01
A1106089,DOG,POINTER,INJD 006,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-11-01,APP WNL,TREATMENT,2020-11-01
A1109776,DOG,LABRADOR RETR,DC 11,AVAILABLE,STRAY,OTC,OTHRINTAKS,2020-10-31,APP WNL,ADOPTION,2020-11-01
A1113032,DOG,ROTTWEILER,AD 028,UNAVAILABLE,STRAY,AT LARGE,MEDICAL,2021-01-14,APP INJ,TRANSFER,2021-01-22
A1109640,DOG,BOXER,RESC FOST,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-10-28,APP INJ,TRANSFER,2020-11-01
A1109388,DOG,LABRADOR RETR,DC 05,RELEASED FROM QUARANTINE,CONFISCATED,QUARANTINE,BEHAVIOR,2020-10-22,APP WNL,RETURNED TO OWNER,2020-11-01
A1109991,DOG,GERM SHEPHERD,LAB 03,LAB,STRAY,AT LARGE,OTHRINTAKS,2020-11-04,APP WNL,EUTHANIZED,2020-11-08
A1110025,CAT,DOMESTIC SH,N02,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-11-05,APP SICK,FOSTER,2020-11-08
A1110335,DOG,ROTTWEILER,RECEIVING,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-11-11,APP WNL,RETURNED TO OWNER,2020-11-11
A1109839,CAT,DOMESTIC SH,RECEIVING,IMPOUNDED,STRAY,CONFINED,OTHER,2020-11-01,APP INJ,EUTHANIZED,2020-11-01
A1080547,DOG,PIT BULL,VIP28,UNAVAILABLE,OWNER SURRENDER,APPOINT,HOUSING,2020-11-13,APP WNL,ADOPTION,2020-11-21
A1112972,BIRD,CHICKEN,BAY 26,LAB,OWNER SURRENDER,GENERAL,OTHER,2021-01-13,APP WNL,EUTHANIZED,2021-01-14
A1109795,DOG,LABRADOR RETR,SHD 07,IMPOUNDED,STRAY,OTC,OTHRINTAKS,2020-10-31,APP SICK,TRANSFER,2020-11-01
A1110576,DOG,PIT BULL,LFSD 14,UNAVAILABLE,OWNER SURRENDER,FIELD,HOUSING,2020-11-16,APP WNL,ADOPTION,2020-11-21
A1108272,DOG,AMER BULLDOG,LOST,IMPOUNDED,STRAY,WEB,,2020-10-01,NORMAL,LOST EXP,2020-11-01
A1107845,CAT,DOMESTIC SH,CC 33,PENDING,FOSTER,RETURN,OTHER,2020-11-01,APP WNL,ADOPTION,2020-11-01
A1002815,DOG,CHINESE SHARPEI,INJD 004,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-11-15,APP WNL,TREATMENT,2020-11-16
A1102629,DOG,PIT BULL,INJD 007,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-11-08,APP WNL,TREATMENT,2020-11-08
A1109441,CAT,DOMESTIC SH,AC 051,UNAVAILABLE,FOSTER,FOR ADOPT,OTHER,2020-11-05,APP WNL,ADOPTION,2020-11-06
A1062011,DOG,PIT BULL,RECEIVING,IMPOUNDED,STRAY,AT LARGE,OTHER,2020-11-16,APP WNL,RETURNED TO OWNER,2020-11-16
A1109693,CAT,DOMESTIC SH,AC 041,UNAVAILABLE,STRAY,FIELD,OTHRINTAKS,2020-10-29,APP WNL,ADOPTION,2020-11-01
A1110369,CAT,DOMESTIC SH,AC 029,UNAVAILABLE,OWNER SURRENDER,APPOINT,HOUSING,2020-11-12,APP WNL,ADOPTION,2020-11-27
A1109937,DOG,CHOW CHOW,PUPS 3,UNAVAILABLE,STRAY,AT LARGE,OTHER,2020-11-04,APP WNL,ADOPTION,2020-11-08
A1109662,DOG,GERM SHEPHERD,DC 16,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-10-28,APP WNL,ADOPTION,2020-11-01
A1109607,CAT,SNOWSHOE,LOST,IMPOUNDED,STRAY,WEB,,2020-10-09,NORMAL,LOST EXP,2020-11-27
A1109961,DOG,GERM SHEPHERD,DC 15,UNAVAILABLE,STRAY,OTC,OTHRINTAKS,2020-11-04,APP WNL,ADOPTION,2020-11-08
A1109122,DOG,GERM SHEPHERD,AD 041,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-10-16,APP WNL,ADOPTION,2020-11-01
A1109788,DOG,LABRADOR RETR,LFSD 14,UNAVAILABLE,STRAY,FIELD,OTHER,2020-10-31,APP WNL,ADOPTION,2020-11-01
A1109537,CAT,DOMESTIC SH,AC 017,UNAVAILABLE,OWNER SURRENDER,APPOINT,PERSNLISSU,2020-10-25,APP SICK,ADOPTION,2020-11-08
A1109785,DOG,GREAT PYRENEES,SHD 09,IMPOUNDED,STRAY,OTC,OTHRINTAKS,2020-10-31,APP SICK,TRANSFER,2020-11-01
A1106589,DOG,RAT TERRIER,INJD 013,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-11-08,APP WNL,TREATMENT,2020-11-08
A1111221,CAT,DOMESTIC SH,CC 26,UNAVAILABLE,OWNER SURRENDER,APPOINT,FINANCIAL,2020-12-01,APP WNL,TRANSFER,2020-12-03
A1118022,CAT,DOMESTIC SH,N05,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2021-04-14,APP WNL,TRANSFER,2021-04-26
A1122169,DOG,SHIH TZU,LOST,IMPOUNDED,STRAY,WEB,,2021-06-06,NORMAL,LOST EXP,2021-07-07
A1110155,DOG,CATAHOULA,RECEIVING,IMPOUNDED,STRAY,AT LARGE,OTHER,2020-11-08,APP WNL,RETURNED TO OWNER,2020-11-08
A1110327,CAT,DOMESTIC SH,SHD 06,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-11-11,APP SICK,EUTHANIZED,2020-11-16
A1107794,CAT,DOMESTIC SH,N02,UNAVAILABLE,FOSTER,TREATMENT,OTHER,2020-10-29,APP SICK,TRANSFER,2020-10-31
A1082152,DOG,ALASKAN HUSKY,LFD 076,UNAVAILABLE,OWNER SURRENDER,APPOINT,HOUSING,2020-11-07,APP WNL,ADOPTION,2020-11-08
A1109818,DOG,CHIHUAHUA SH,RECEIVING,IMPOUNDED,STRAY,AT LARGE,OTHER,2020-11-01,APP WNL,RETURNED TO OWNER,2020-11-01
A1110528,DOG,PIT BULL,AD 057,UNAVAILABLE,STRAY,CONFINED,OTHER,2020-11-15,APP WNL,ADOPTION,2020-11-27
A1109658,DOG,LABRADOR RETR,AD 005,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-10-28,APP INJ,ADOPTION,2020-11-08
A1109617,DOG,ALASKAN HUSKY,DC 06,UNAVAILABLE,STRAY,CONFINED,OTHER,2020-10-28,APP WNL,RETURNED TO OWNER,2020-11-01
A1111422,DOG,PIT BULL,DC 01,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-12-06,APP INJ,ADOPTION,2020-12-10
A1110746,DOG,CLUMBER SPAN,AD 001,UNAVAILABLE,OWNER SURRENDER,OTC,BEHAVIOR,2020-11-20,APP WNL,FOSTER,2020-11-27
A1108668,CAT,DOMESTIC SH,LOST,IMPOUNDED,STRAY,WEB,,2020-10-02,NORMAL,LOST EXP,2020-11-08
A1095428,DOG,PIT BULL,RECEIVING,IMPOUNDED,STRAY,AT LARGE,OTHER,2020-11-01,APP WNL,RETURNED TO OWNER,2020-11-01
A1110041,CAT,DOMESTIC SH,AC 013,UNAVAILABLE,STRAY,OTC,OTHRINTAKS,2020-11-06,APP WNL,ADOPTION,2020-11-21
A1110284,DOG,CHIHUAHUA SH,DC 03,UNAVAILABLE,OWNER SURRENDER,GENERAL,FINANCIAL,2020-11-10,APP WNL,RETURNED TO OWNER,2020-11-11
A1109419,DOG,POODLE MIN,QD 03,RELEASED FROM QUARANTINE,CONFISCATED,QUARANTINE,OTHRINTAKS,2020-10-22,APP WNL,RETURNED TO OWNER,2020-11-01
A1105382,DOG,PIT BULL,INJD 003,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-11-15,APP WNL,TREATMENT,2020-11-16
A1109844,DOG,PIT BULL,AD 029,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-11-01,APP WNL,TRANSFER,2020-11-08
A1110732,DOG,ALASKAN HUSKY,AD 067,UNAVAILABLE,STRAY,AT LARGE,OTHER,2020-11-20,APP WNL,ADOPTION,2020-11-27
A1110872,DOG,GERM SHEPHERD,DC 02,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-11-22,APP WNL,ADOPTION,2020-11-27
A1108971,CAT,DOMESTIC SH,FREEZER,UNAVAILABLE,FOSTER,TREATMENT,OTHER,2020-10-31,APP SICK,DIED,2020-11-01
A1108265,DOG,AMER BULLDOG,LOST,IMPOUNDED,STRAY,WEB,,2020-10-01,NORMAL,LOST EXP,2020-11-01
A1109691,CAT,DOMESTIC SH,CC 22,UNAVAILABLE,STRAY,FIELD,OTHRINTAKS,2020-10-29,APP WNL,ADOPTION,2020-11-01
A1110158,WILDLIFE,BAT,RECEIVING,UNAVAILABLE,WILDLIFE,RABIES,OTHER,2020-11-08,APP INJ,EUTHANIZED,2020-11-08
A1109967,DOG,PIT BULL,DC 14,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-11-04,APP WNL,ADOPTION,2020-11-08
A1111995,DOG,DACHSHUND LH,DC 02,RELEASED FROM QUARANTINE,CONFISCATED,QUARANTINE,OTHRINTAKS,2020-12-21,APP WNL,RETURNED TO OWNER,2021-01-02
A1127747,DOG,LABRADOR RETR,AD 022,EU RISK,OWNER SURRENDER,URGENT,BEHAVIOR,2021-09-15,APP WNL,FOSTER,2021-11-13
A1109988,WILDLIFE,BAT,FREEZER,UNAVAILABLE,WILDLIFE,RABIES,OTHRINTAKS,2020-11-04,APP SICK,EUTHANIZED,2020-11-04
A1115010,DOG,SHIBA INU,QD 22,LAB,CONFISCATED,QUARANTINE,BEHAVIOR,2021-02-26,APP WNL,EUTHANIZED,2021-03-09
A1108183,CAT,DOMESTIC SH,CC 31,AVAILABLE,TREATMENT,SPAY/NEUT,OTHRINTAKS,2020-10-23,APP WNL,TREATMENT,2020-10-23
A1109727,CAT,DOMESTIC SH,CC 30,UNAVAILABLE,FOSTER,FOR ADOPT,OTHRINTAKS,2020-11-21,APP WNL,ADOPTION,2020-11-21
A1110444,CAT,DOMESTIC SH,VT 09,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-11-13,APP INJ,TRANSFER,2020-11-16
A1112875,CAT,DOMESTIC SH,AC 001,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-01-11,APP SICK,ADOPTION,2021-01-14
A1110861,DOG,CHIHUAHUA SH,DC 19,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-11-22,APP WNL,ADOPTION,2020-11-27
A1062747,DOG,PIT BULL,LFD 114,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-11-25,APP WNL,RETURNED TO OWNER,2020-11-27
A1109376,DOG,PIT BULL,DC 05,RELEASED FROM QUARANTINE,CONFISCATED,QUARANTINE,OTHRINTAKS,2020-10-22,APP WNL,RETURNED TO OWNER,2020-11-04
A1099745,DOG,PIT BULL,PCD 19,LAB,OWNER SURRENDER,FIELD,BEHAVIOR,2020-11-24,APP WNL,EUTHANIZED,2020-12-03
A1108212,DOG,MASTIFF,INJD 011,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-11-04,APP WNL,TREATMENT,2020-11-04
A1109139,CAT,DOMESTIC SH,N06,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-10-17,APP WNL,FOSTER,2020-10-19
A1108980,DOG,PIT BULL,AD 061,AVAILABLE,KEEPSAFE,OWN ARREST,OTHRINTAKS,2020-10-14,APP WNL,ADOPTION,2020-11-04
A1110624,DOG,PARSON RUSS TER,DC 22,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-11-17,APP WNL,FOSTER,2020-11-17
A1109814,DOG,PIT BULL,DC 01,IMPOUNDED,STRAY,CONFINED,OTHRINTAKS,2020-10-31,APP WNL,ADOPTION,2020-11-04
A1111418,DOG,AUST CATTLE DOG,LFD 002,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-12-06,APP WNL,RETURNED TO OWNER,2020-12-07
A1108642,DOG,LABRADOR RETR,AD 081,AVAILABLE,FOSTER,FOR ADOPT,OTHRINTAKS,2020-11-10,APP WNL,ADOPTION,2020-11-10
A1109373,DOG,AUST SHEPHERD,FOUND,IMPOUNDED,STRAY,WEB,,2020-10-20,NORMAL,FOUND EXP,2020-11-21
A1109854,DOG,LABRADOR RETR,DC 02,UNAVAILABLE,FOSTER,FOR ADOPT,OTHER,2020-12-07,APP WNL,ADOPTION,2020-12-07
A1106827,CAT,SIAMESE,F2,AVAILABLE,TREATMENT,FOLLOWUP,OTHER,2020-11-04,APP WNL,TREATMENT,2020-11-04
A1109156,CAT,DOMESTIC SH,CC 29,AVAILABLE,FOSTER,RETURN,OTHRINTAKS,2020-11-07,APP WNL,ADOPTION,2020-11-07
A0954413,DOG,GERM SHEPHERD,RECEIVING,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-11-08,APP WNL,RETURNED TO OWNER,2020-11-08
A1110860,DOG,CHIHUAHUA SH,DC 10,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-11-22,APP WNL,TRANSFER,2020-11-27
A1110036,CAT,DOMESTIC SH,VT 01,UNAVAILABLE,TREATMENT,ILLNESS,OTHER,2020-11-25,APP SICK,TREATMENT,2020-11-27
A1108079,CAT,DOMESTIC SH,CC 31,UNAVAILABLE,TREATMENT,SPAY/NEUT,OTHRINTAKS,2020-11-11,UNDERAGE,TREATMENT,2020-11-11
A1109354,CAT,DOMESTIC MH,F1,AVAILABLE,FOSTER,RETURN,OTHER,2020-11-25,APP WNL,ADOPTION,2020-11-25
A1111608,BIRD,CHICKEN,BAY 16,IMPOUNDED,STRAY,CONFINED,OTHRINTAKS,2020-12-10,APP WNL,TRANSFER,2020-12-11
A1072412,DOG,PIT BULL,RECEIVING,IMPOUNDED,OWNER SURRENDER,GENERAL,HOUSING,2020-11-16,APP WNL,RETURNED TO OWNER,2020-11-16
A1109866,CAT,DOMESTIC SH,AC 005,UNAVAILABLE,OWNER SURRENDER,APPOINT,BEHAVIOR,2020-11-02,APP WNL,ADOPTION,2020-11-11
A1109975,DOG,ALASKAN HUSKY,RECEIVING,UNAVAILABLE,STRAY,AT LARGE,OTHER,2020-11-04,APP WNL,RETURNED TO OWNER,2020-11-04
A1108428,DOG,AM PIT BULL TER,LOST,IMPOUNDED,STRAY,WEB,,2020-10-04,NORMAL,LOST EXP,2020-11-04
A1110010,DOG,ALASKAN HUSKY,AD 048,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-11-05,APP WNL,RETURNED TO OWNER,2020-11-11
A1111628,CAT,DOMESTIC SH,VT 01,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-12-11,APP INJ,EUTHANIZED,2020-12-11
A1109678,DOG,GERM SHEPHERD,LFD 108,UNAVAILABLE,OWNER SURRENDER,FIELD,PERSNLISSU,2020-10-29,APP SICK,EUTHANIZED,2020-11-04
A1110761,DOG,LABRADOR RETR,VT 08,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-11-20,APP INJ,TRANSFER,2020-11-21
A1121405,CAT,DOMESTIC SH,INCU 02,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-05-27,APP WNL,FOSTER,2021-06-10
A1115802,DOG,CHIHUAHUA LH,LOST,IMPOUNDED,STRAY,WEB,,2021-03-06,NORMAL,LOST EXP,2021-04-09
A1110091,CAT,DOMESTIC SH,K13,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-11-07,UNDERAGE,FOSTER,2020-11-08
A1110618,DOG,PIT BULL,DC 01,AVAILABLE,STRAY,CONFINED,OTHER,2020-11-17,APP WNL,ADOPTION,2020-11-21
A1110317,DOG,TIBETAN TERR,LFSD 14,UNAVAILABLE,OWNER SURRENDER,OTC,PERSNLISSU,2020-11-15,APP WNL,ADOPTION,2020-11-16
A1109862,DOG,PIT BULL,AD 014,UNAVAILABLE,OWNER SURRENDER,GENERAL,PERSNLISSU,2020-11-02,APP WNL,TRANSFER,2020-11-11
A1107084,DOG,CAIRN TERRIER,INJD 013,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-11-04,APP WNL,TREATMENT,2020-11-04
A1110306,DOG,CAIRN TERRIER,LFSD 05,UNAVAILABLE,STRAY,AT LARGE,OTHER,2020-11-10,APP WNL,ADOPTION,2020-11-16
A1109935,DOG,BOXER,LFD 130,IMPOUNDED,STRAY,CONFINED,OTHRINTAKS,2020-11-04,APP WNL,RETURNED TO OWNER,2020-11-04
A1110110,DOG,CHIHUAHUA LH,DC 01,UNAVAILABLE,STRAY,CONFINED,OTHER,2020-11-07,APP WNL,ADOPTION,2020-11-11
A1111808,DOG,CHIHUAHUA SH,DC 09,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-12-16,APP WNL,ADOPTION,2020-12-20
A1085477,DOG,GERM SHEPHERD,INJD 007,IMPOUNDED,OWNER SURRENDER,GENERAL,MEDICAL,2021-01-26,APP INJ,EUTHANIZED,2021-01-26
A1110243,DOG,CHIHUAHUA SH,DC 19,IMPOUNDED,KEEPSAFE,EVICTION,OTHER,2020-11-10,APP WNL,ADOPTION,2020-11-21
A1064837,DOG,PIT BULL,VIP07,UNAVAILABLE,OWNER SURRENDER,GENERAL,PERSNLISSU,2020-11-16,APP WNL,ADOPTION,2020-11-27
A1110085,DOG,MASTIFF,AD 004,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-11-06,APP WNL,RETURNED TO OWNER,2020-11-11
A1106898,CAT,DOMESTIC SH,N08,AVAILABLE,FOSTER,RETURN,OTHER,2020-11-11,APP WNL,FOSTER,2020-11-11
A1110268,DOG,CHIHUAHUA LH,DC 04,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-11-10,APP WNL,TRANSFER,2020-11-11
A1109675,DOG,CHIHUAHUA SH,LFSD 04,UNAVAILABLE,STRAY,AT LARGE,OTHER,2020-10-29,APP WNL,TRANSFER,2020-11-11
A1109725,DOG,AMER BULLDOG,DC 06,IMPOUNDED,STRAY,CONFINED,OTHRINTAKS,2020-10-30,CRITICAL,RETURNED TO OWNER,2020-11-04
A1106892,DOG,PIT BULL,INJD 001,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-11-02,APP INJ,TRANSFER,2020-11-04
A1108299,DOG,PIT BULL,LAB 03,LAB,STRAY,AT LARGE,OTHER,2020-10-02,APP WNL,EUTHANIZED,2020-11-04
A1110336,DOG,LABRADOR RETR,RECEIVING,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-11-11,APP WNL,RETURNED TO OWNER,2020-11-11
A1114302,DOG,GERM SHEPHERD,186035-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2021-02-08,APP WNL,RETURNED TO OWNER,2021-02-08
A1039815,DOG,GERM SHEPHERD,INJD 008,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-11-04,APP WNL,TREATMENT,2020-11-04
A1110054,DOG,DOBERMAN PINSCH,LFD 033,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-11-06,APP WNL,ADOPTION,2020-11-11
A1110877,DOG,GERM SHEPHERD,DC 05,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-11-22,APP WNL,ADOPTION,2020-11-27
A1091355,DOG,PIT BULL,INJD 010,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-11-04,APP WNL,TREATMENT,2020-11-04
A1109793,CAT,DOMESTIC SH,AC 055,UNAVAILABLE,FOSTER,TREATMENT,MEDICAL,2020-12-02,APP WNL,ADOPTION,2020-12-04
A1105304,DOG,PIT BULL,LAB 02,LAB,FOSTER,RETURN,OTHRINTAKS,2020-11-01,APP INJ,EUTHANIZED,2020-11-04
A1110007,DOG,AUST CATTLE DOG,AD 029,IMPOUNDED,STRAY,CONFINED,OTHER,2020-11-05,APP INJ,ADOPTION,2020-11-11
A1104784,DOG,PIT BULL,INJD 010,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-11-08,APP WNL,TREATMENT,2020-11-09
A1109990,CAT,DOMESTIC SH,FOSTER,AVAILABLE,STRAY,CONFINED,OTHER,2020-11-04,APP SICK,FOSTER,2020-11-05
A1111582,DOG,GERM SHEPHERD,INJD 007,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2021-01-14,APP WNL,TREATMENT,2021-01-14
A1110467,CAT,DOMESTIC SH,AC 009,UNAVAILABLE,OWNER SURRENDER,APPOINT,HOUSING,2020-11-14,APP WNL,ADOPTION,2020-11-27
A1109934,DOG,PUG,AD 099,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-11-04,APP WNL,RETURNED TO OWNER,2020-11-11
A1105245,DOG,AM PIT BULL TER,INJD 008,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-11-04,APP WNL,TREATMENT,2020-11-04
A1106935,DOG,COLLIE ROUGH,VT 12,IMPOUNDED,OWNER SURRENDER,APPOINT,MEDICAL,2020-12-20,APP SICK,EUTHANIZED,2020-12-20
A1093335,DOG,PIT BULL,AD 027,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-11-07,APP WNL,RETURNED TO OWNER,2020-11-11
A1111599,DOG,LABRADOR RETR,LFD 068,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-12-10,APP SICK,RETURNED TO OWNER,2020-12-11
A1109209,DOG,LABRADOR RETR,LFD 150,UNAVAILABLE,STRAY,CONFINED,OTHER,2020-10-19,APP WNL,ADOPTION,2020-11-11
A1108406,CAT,DOMESTIC SH,FOUND,IMPOUNDED,STRAY,WEB,,2020-10-04,NORMAL,FOUND EXP,2020-11-04
A1111278,DOG,ALASKAN HUSKY,FOUND,IMPOUNDED,STRAY,WEB,,2020-12-01,NORMAL,FOUND EXP,2021-01-02
A1106427,DOG,LABRADOR RETR,INJD 009,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-11-04,APP WNL,TREATMENT,2020-11-04
A1107306,CAT,DOMESTIC SH,CC 27,UNAVAILABLE,FOSTER,FOR ADOPT,OTHER,2020-11-04,APP WNL,ADOPTION,2020-11-04
A1054232,DOG,LABRADOR RETR,QD 27,RELEASED FROM QUARANTINE,CONFISCATED,QUARANTINE,OTHER,2020-11-02,APP WNL,RETURNED TO OWNER,2020-11-11
A1109879,DOG,BASSET HOUND,LFD 060,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-11-02,APP INJ,RETURNED TO OWNER,2020-11-04
A1078940,DOG,ROTTWEILER,LFD 126,IMPOUNDED,STRAY,AT LARGE,OTHER,2020-11-04,APP WNL,RETURNED TO OWNER,2020-11-04
A1111838,DOG,BLACK MOUTH CUR,AD 081,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-12-16,APP WNL,ADOPTION,2020-12-20
A1111107,DOG,PIT BULL,LFD 153,UNAVAILABLE,FOSTER,RETURN,BEHAVIOR,2020-12-16,APP WNL,TRANSFER,2021-01-02
