Animal Id,Animal Type,Animal Breed,Kennel Number,Kennel Status,Intake Type,Intake Subtype,Reason,Intake Date,Intake Condition,Outcome Type,Outcome Date
A1139637,DOG,LABRADOR RETR,LFSD 05,AVAILABLE,OWNER SURRENDER,APPOINT,HOUSING,2022-05-07,APP WNL,ADOPTION,2022-05-08
A1139639,DOG,CHIHUAHUA LH,LOST,IMPOUNDED,STRAY,WEB,,2022-01-30,NORMAL,LOST EXP,2022-03-04
A1139640,DOG,ROTTWEILER,PCD 11,UNAVAILABLE,CONFISCATED,QUARANTINE,OTHRINTAKS,2022-02-01,APP WNL,RETURNED TO OWNER,2022-02-16
A1139642,DOG,AMER BULLDOG,VIP19,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-02-01,APP WNL,ADOPTION,2022-04-02
A1139643,DOG,PIT BULL,LFSD 08,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-02-01,APP WNL,ADOPTION,2022-02-05
A1139644,DOG,AM PIT BULL TER,VIP12,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-02-01,APP INJ,FOSTER,2022-03-11
A1139644,DOG,AM PIT BULL TER,F3,UNAVAILABLE,TREATMENT,ILLNESS,OTHER,2022-04-05,APP WNL,TREATMENT,2022-04-05
A1139644,DOG,AM PIT BULL TER,FOSTER,UNAVAILABLE,FOSTER,FOR ADOPT,OTHER,2022-04-18,APP WNL,ADOPTION,2022-04-18
A1139644,DOG,AM PIT BULL TER,F3,UNAVAILABLE,TREATMENT,INJURED,OTHER,2022-04-13,APP WNL,TREATMENT,2022-04-13
A1139646,DOG,PIT BULL,DC 06,IMPOUNDED,STRAY,CONFINED,OTHRINTAKS,2022-02-01,APP WNL,RETURNED TO OWNER,2022-02-06
A1139647,DOG,LABRADOR RETR,186035-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-02-01,APP WNL,RETURNED TO OWNER,2022-02-01
A1139648,DOG,PIT BULL,5A,PRE-LAB,STRAY,AT LARGE,OTHRINTAKS,2022-02-01,APP WNL,EUTHANIZED,2022-03-11
A1139649,DOG,MIXED BREED,LFD 094,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-02-01,APP WNL,ADOPTION,2022-02-06
A1139649,DOG,MIXED BREED,AD 055,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-02-07,APP WNL,ADOPTION,2022-02-18
A1139649,DOG,MIXED BREED,VIP19,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-09-24,APP WNL,FOSTER,2022-10-23
A1139650,DOG,MIXED BREED,LFSD 20,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-02-02,APP INJ,RETURNED TO OWNER,2022-02-02
A1139651,DOG,LABRADOR RETR,FAM GP 01,LAB,STRAY,CONFINED,OTHRINTAKS,2022-02-02,APP WNL,EUTHANIZED,2022-03-19
A1139652,DOG,CHIHUAHUA LH,LOST,IMPOUNDED,STRAY,WEB,,2022-02-01,NORMAL,LOST EXP,2022-03-05
A1139653,DOG,PIT BULL,PSDOG 04,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-02-02,APP WNL,ADOPTION,2022-03-14
A1139653,DOG,PIT BULL,QD 30,LAB,OWNER SURRENDER,APPOINT,BEHAVIOR,2022-03-16,APP WNL,EUTHANIZED,2022-03-20
A1139657,DOG,REDBONE HOUND,LOST,IMPOUNDED,STRAY,WEB,,2022-01-25,NORMAL,LOST EXP,2022-03-05
A1139658,DOG,PIT BULL,NMOMS 1,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-02-02,APP WNL,RETURNED TO OWNER,2022-02-04
A1139660,DOG,AMERICAN STAFF,CC 06,AVAILABLE,STRAY,CONFINED,OTHER,2022-02-02,APP WNL,ADOPTION,2022-02-08
A1139661,DOG,BOXER,FAM GP 01,UNAVAILABLE,STRAY,AT LARGE,OTHER,2022-02-02,APP WNL,RETURNED TO OWNER,2022-02-05
A1139664,DOG,SHIH TZU,FOUND,IMPOUNDED,STRAY,WEB,,2022-02-01,NORMAL,FOUND EXP,2022-03-05
A1139668,CAT,DOMESTIC MH,FREEZER,IMPOUNDED,STRAY,AT LARGE,OTHER,2022-02-02,APP SICK,EUTHANIZED,2022-02-02
A1139671,DOG,CAIRN TERRIER,176003-01,IMPOUNDED,STRAY,AT LARGE,OTHER,2022-02-02,APP WNL,RETURNED TO OWNER,2022-02-02
A1139672,DOG,PIT BULL,196007-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-02-02,APP WNL,RETURNED TO OWNER,2022-02-02
A1139674,DOG,PIT BULL,196007-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-02-02,APP WNL,RETURNED TO OWNER,2022-02-02
A1139678,DOG,ROTTWEILER,FAM GP 03,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-02-02,APP WNL,RETURNED TO OWNER,2022-02-05
A1139679,DOG,GREAT PYRENEES,DC 05,UNAVAILABLE,STRAY,AT LARGE,OTHER,2022-02-02,APP WNL,ADOPTION,2022-02-06
A1139680,CAT,DOMESTIC SH,FREEZER,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-02-02,APP SICK,EUTHANIZED,2022-02-02
A1139681,DOG,AUST SHEPHERD,LFSD 19,UNAVAILABLE,OWNER SURRENDER,WALK IN,NOTRIGHTFT,2022-02-04,APP WNL,ADOPTION,2022-02-05
A1139681,DOG,AUST SHEPHERD,DC 11,UNAVAILABLE,STRAY,AT LARGE,OTHER,2022-02-02,APP WNL,ADOPTION,2022-02-03
A1139682,DOG,PIT BULL,LFD 023,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-02-02,APP WNL,RETURNED TO OWNER,2022-02-08
A1139683,DOG,GOLDEN RETR,DC 16,UNAVAILABLE,STRAY,AT LARGE,OTHER,2022-02-02,APP WNL,RETURNED TO OWNER,2022-02-07
A1139684,DOG,AKITA,ID07A,LAB,OWNER SURRENDER,URGENT,BEHAVIOR,2022-02-02,APP WNL,EUTHANIZED,2022-02-03
A1139685,DOG,DOBERMAN PINSCH,LFD 100,AVAILABLE,STRAY,CONFINED,OTHER,2022-02-02,APP INJ,ADOPTION,2022-02-10
A1139685,DOG,DOBERMAN PINSCH,INJD 011,AVAILABLE,TREATMENT,HEART WORM,OTHER,2022-04-21,APP WNL,TREATMENT,2022-04-21
A1139685,DOG,DOBERMAN PINSCH,INJD 007,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2022-05-29,APP WNL,TREATMENT,2022-05-30
A1139686,DOG,PIT BULL,VIP05,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-02-02,APP WNL,ADOPTION,2022-05-09
A1139687,DOG,MIXED BREED,LFD 012,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-02-02,APP WNL,ADOPTION,2022-02-08
A1139687,DOG,MIXED BREED,VIP12,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-09-06,APP WNL,ADOPTION,2022-09-24
A1139687,DOG,MIXED BREED,VIP19,UNAVAILABLE,TRANSFER,STRAY,OTHRINTAKS,2022-07-30,APP WNL,ADOPTION,2022-08-14
A1139688,DOG,BOXER,LOST,IMPOUNDED,STRAY,WEB,,2022-02-01,NORMAL,LOST EXP,2022-03-05
A1139689,CAT,DOMESTIC MH,LOST,IMPOUNDED,STRAY,WEB,,2022-01-31,NORMAL,LOST EXP,2022-03-05
A1139690,DOG,GERM SHEPHERD,PUPS 1,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-02-02,APP WNL,ADOPTION,2022-02-12
A1139690,DOG,GERM SHEPHERD,INJD 002,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2022-05-31,APP WNL,TREATMENT,2022-06-01
A1139690,DOG,GERM SHEPHERD,INJD 008,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2022-04-25,APP WNL,TREATMENT,2022-04-25
A1139690,DOG,GERM SHEPHERD,INJD 008,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2022-03-21,APP WNL,TREATMENT,2022-03-21
A1139691,DOG,ALASK MALAMUTE,PUPS 2,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-02-02,APP WNL,TRANSFER,2022-02-24
A1139692,CAT,DOMESTIC SH,K01,UNAVAILABLE,STRAY,AT LARGE,OTHER,2022-02-02,APP WNL,DIED,2022-02-10
A1139693,CAT,DOMESTIC SH,K01,AVAILABLE,STRAY,AT LARGE,OTHER,2022-02-02,APP WNL,FOSTER,2022-02-04
A1139693,CAT,DOMESTIC SH,PSCAT 17,AVAILABLE,FOSTER,RETURN,OTHER,2022-03-12,APP WNL,ADOPTION,2022-03-12
A1139693,CAT,DOMESTIC SH,CC 33,UNAVAILABLE,TREATMENT,SPAY/NEUT,OTHER,2022-03-08,APP WNL,TREATMENT,2022-03-08
A1139693,CAT,DOMESTIC SH,VT 01,AVAILABLE,TREATMENT,FOLLOWUP,OTHER,2022-02-20,APP WNL,TREATMENT,2022-02-20
A1139695,DOG,SHIH TZU,LOST,IMPOUNDED,STRAY,WEB,,2022-02-02,NORMAL,LOST EXP,2022-03-05
A1139696,CAT,DOMESTIC SH,LFC 045,UNAVAILABLE,OWNER SURRENDER,APPOINT,PERSNLISSU,2022-02-02,APP WNL,ADOPTION,2022-02-05
A1139697,DOG,LABRADOR RETR,AD 037,UNAVAILABLE,STRAY,AT LARGE,OTHER,2022-02-02,APP WNL,ADOPTION,2022-02-12
A1139698,CAT,DOMESTIC SH,LFC 051,UNAVAILABLE,OWNER SURRENDER,APPOINT,PERSNLISSU,2022-02-02,APP WNL,ADOPTION,2022-02-05
A1139699,CAT,DOMESTIC SH,LFC 051,AVAILABLE,OWNER SURRENDER,APPOINT,PERSNLISSU,2022-02-02,APP WNL,ADOPTION,2022-02-05
A1139700,CAT,DOMESTIC SH,AC 021,UNAVAILABLE,OWNER SURRENDER,APPOINT,PERSNLISSU,2022-02-02,APP WNL,ADOPTION,2022-02-04
A1139701,DOG,AMER BULLDOG,AD 001,EU RISK,STRAY,CONFINED,OTHRINTAKS,2022-02-02,APP WNL,FOSTER,2022-03-13
A1139701,DOG,AMER BULLDOG,FOSTER,PENDING,FOSTER,RETURN,OTHER,2022-03-20,APP WNL,FOSTER,2022-03-20
A1139701,DOG,AMER BULLDOG,INJD 007,AVAILABLE,TREATMENT,HEART WORM,OTHER,2022-04-24,APP WNL,TREATMENT,2022-04-24
A1139701,DOG,AMER BULLDOG,INJD 008,PENDING,TREATMENT,HEART WORM,OTHER,2022-05-30,APP WNL,TREATMENT,2022-05-30
A1139701,DOG,AMER BULLDOG,F4,PENDING,TREATMENT,ILLNESS,OTHER,2022-05-23,APP WNL,TREATMENT,2022-05-23
A1139701,DOG,AMER BULLDOG,FOSTER,PENDING,FOSTER,FOR ADOPT,OTHER,2022-08-17,APP WNL,ADOPTION,2022-08-17
A1139701,DOG,AMER BULLDOG,INJD 010,UNAVAILABLE,TREATMENT,HEART WORM,OTHER,2022-07-06,APP WNL,TREATMENT,2022-07-08
A1139702,DOG,ROTTWEILER,DC 25,UNAVAILABLE,STRAY,AT LARGE,OTHER,2022-02-02,APP WNL,ADOPTION,2022-02-06
A1139703,DOG,SIBERIAN HUSKY,DC 26,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-02-02,APP WNL,ADOPTION,2022-02-06
A1139704,DOG,GERM SHEPHERD,LOST,IMPOUNDED,STRAY,WEB,,2022-02-01,NORMAL,LOST EXP,2022-03-05
A1139706,DOG,AUST CATTLE DOG,QD 18,LAB,OWNER SURRENDER,QUARANTINE,BEHAVIOR,2022-02-10,APP WNL,EUTHANIZED,2022-02-14
A1139713,CAT,DOMESTIC SH,LFC 028,PENDING,STRAY,AT LARGE,OTHRINTAKS,2022-02-02,APP WNL,FOSTER,2022-02-02
A1139713,CAT,DOMESTIC SH,LFC 072,AVAILABLE,OWNER SURRENDER,APPOINT,MEDICAL,2022-04-29,APP WNL,ADOPTION,2022-05-01
A1139713,CAT,DOMESTIC SH,CC 35,PENDING,FOSTER,RETURN,OTHRINTAKS,2022-03-27,APP WNL,ADOPTION,2022-03-27
A1139713,CAT,DOMESTIC SH,VT 01,PENDING,TREATMENT,FOLLOWUP,OTHRINTAKS,2022-02-23,APP WNL,TREATMENT,2022-02-23
A1139714,CAT,DOMESTIC SH,VT 01,PENDING,TREATMENT,FOLLOWUP,OTHRINTAKS,2022-02-23,APP WNL,TREATMENT,2022-02-23
A1139714,CAT,DOMESTIC SH,CC 35,PENDING,FOSTER,FOR ADOPT,OTHRINTAKS,2022-03-27,APP WNL,ADOPTION,2022-03-27
A1139714,CAT,DOMESTIC SH,LFC 051,UNAVAILABLE,OWNER SURRENDER,APPOINT,MEDICAL,2022-04-29,APP WNL,ADOPTION,2022-05-01
A1139714,CAT,DOMESTIC SH,LFC 028,PENDING,STRAY,AT LARGE,OTHRINTAKS,2022-02-02,APP WNL,FOSTER,2022-02-02
A1139716,DOG,GERM SHEPHERD,VIP28,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-02-02,APP WNL,ADOPTION,2022-04-18
A1139716,DOG,GERM SHEPHERD,INJD 008,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2022-05-23,APP WNL,TREATMENT,2022-05-23
A1139716,DOG,GERM SHEPHERD,INJD 008,UNAVAILABLE,TREATMENT,HEART WORM,OTHER,2022-06-24,APP WNL,TREATMENT,2022-06-24
A1139718,DOG,PIT BULL,INJD 007,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2022-07-19,APP WNL,TREATMENT,2022-07-20
A1139718,DOG,PIT BULL,INJD 009,UNAVAILABLE,TREATMENT,HEART WORM,OTHER,2022-05-16,APP WNL,TREATMENT,2022-05-16
A1139718,DOG,PIT BULL,INJD 009,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2022-06-19,APP WNL,TREATMENT,2022-06-19
A1139718,DOG,PIT BULL,VIP16,UNAVAILABLE,OWNER SURRENDER,WALK IN,PERSNLISSU,2022-02-22,APP SICK,TRANSFER,2022-04-06
A1139718,DOG,PIT BULL,AD 024,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-02-02,APP WNL,ADOPTION,2022-02-21
A1139719,DOG,DUTCH SHEPHERD,LFSD 06,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-02-02,APP WNL,ADOPTION,2022-02-06
A1139720,DOG,GREAT PYRENEES,CC 07,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-02-02,APP WNL,ADOPTION,2022-02-05
A1139720,DOG,GREAT PYRENEES,LFD 118,AVAILABLE,OWNER SURRENDER,WALK IN,BEHAVIOR,2022-02-09,APP WNL,FOSTER,2022-02-12
A1139720,DOG,GREAT PYRENEES,FOSTER,PENDING,FOSTER,RETURN,OTHER,2022-02-13,APP WNL,ADOPTION,2022-02-13
A1139721,DOG,LABRADOR RETR,LOST,IMPOUNDED,STRAY,WEB,,2022-01-28,NORMAL,LOST EXP,2022-03-05
A1139723,DOG,GERM SHEPHERD,LFSD 04,AVAILABLE,STRAY,AT LARGE,OTHER,2022-02-02,APP WNL,ADOPTION,2022-02-09
A1139724,DOG,LABRADOR RETR,VIP05,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-02-02,APP WNL,ADOPTION,2022-03-05
A1139724,DOG,LABRADOR RETR,VIP25,EU RISK,OWNER SURRENDER,WALK IN,NOTRIGHTFT,2022-03-07,APP WNL,ADOPTION,2022-04-14
A1139725,DOG,GREAT PYRENEES,LFSD 11,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-02-02,APP INJ,ADOPTION,2022-02-05
A1139726,DOG,GREAT PYRENEES,LFSD 11,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-02-02,APP WNL,ADOPTION,2022-02-05
A1139727,DOG,ROTTWEILER,DC 03,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-02-02,APP WNL,ADOPTION,2022-02-06
A1139728,DOG,ALASKAN HUSKY,LFD 106,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-02-02,APP WNL,ADOPTION,2022-02-06
A1139729,CAT,AMER SH,LOST,IMPOUNDED,STRAY,WEB,,2022-01-27,NORMAL,LOST EXP,2022-03-05
A1139734,DOG,AM PIT BULL TER,DC 02,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-02-02,APP WNL,ADOPTION,2022-02-06
A1139735,DOG,PIT BULL,LFD 088,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-02-02,APP WNL,ADOPTION,2022-02-09
A1139736,DOG,PIT BULL,AD 011,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-02-02,APP WNL,ADOPTION,2022-02-14
A1139736,DOG,PIT BULL,LAB 03,LAB,TRANSFER,OWNER SURR,MEDICAL,2022-03-30,APP SICK,EUTHANIZED,2022-04-04
A1139742,DOG,AUST CATTLE DOG,LFD 135,AVAILABLE,FOSTER,APPOINT,OTHRINTAKS,2022-03-30,APP WNL,FOSTER,2022-04-08
A1139742,DOG,AUST CATTLE DOG,AD 022,UNAVAILABLE,FOSTER,APPOINT,OTHRINTAKS,2022-04-09,APP WNL,ADOPTION,2022-04-17
A1139742,DOG,AUST CATTLE DOG,AD 048,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-02-02,APP WNL,FOSTER,2022-03-25
A1139743,DOG,GERM SHEPHERD,LOST,IMPOUNDED,STRAY,WEB,,2022-02-01,NORMAL,LOST EXP,2022-03-05
A1139744,DOG,SCHIPPERKE,LOST,IMPOUNDED,STRAY,WEB,,2022-02-02,NORMAL,LOST EXP,2022-03-05
A1139745,DOG,POMERANIAN,LFSD 13,UNAVAILABLE,OWNER SURRENDER,URGENT,BEHAVIOR,2022-02-02,APP WNL,ADOPTION,2022-02-06
A1139745,DOG,POMERANIAN,LFSD 06,UNAVAILABLE,OWNER SURRENDER,APPOINT,BEHAVIOR,2022-04-16,APP WNL,ADOPTION,2022-04-16
A1139750,DOG,CHOW CHOW,LOST,IMPOUNDED,STRAY,WEB,,2022-02-03,NORMAL,LOST EXP,2022-03-05
A1139751,DOG,PIT BULL,LOST,IMPOUNDED,STRAY,WEB,,2022-02-03,NORMAL,LOST EXP,2022-03-05
A1139752,DOG,SIBERIAN HUSKY,LOST,IMPOUNDED,STRAY,WEB,,2022-01-31,NORMAL,LOST EXP,2022-03-05
A1139756,DOG,AM PIT BULL TER,LFD 028,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-02-02,APP WNL,ADOPTION,2022-02-05
A1139757,DOG,AM PIT BULL TER,LOST,IMPOUNDED,STRAY,WEB,,2022-02-01,NORMAL,LOST EXP,2022-03-05
A1139758,DOG,LABRADOR RETR,LOST,IMPOUNDED,STRAY,WEB,,2022-02-02,NORMAL,LOST EXP,2022-03-05
A1139759,DOG,POODLE MIN,LOST,IMPOUNDED,STRAY,WEB,,2022-02-01,NORMAL,LOST EXP,2022-03-05
A1139760,DOG,POODLE MIN,LOST,IMPOUNDED,STRAY,WEB,,2022-02-01,NORMAL,LOST EXP,2022-03-05
A1139762,DOG,PIT BULL,FREEZER,UNAVAILABLE,DISPOS REQ,FIELD,OTHRINTAKS,2022-02-02,DECEASED,DISPOSAL,2022-02-07
A1139765,DOG,LABRADOR RETR,LOST,IMPOUNDED,STRAY,WEB,,2022-02-02,NORMAL,LOST EXP,2022-03-06
A1139766,DOG,LABRADOR RETR,LOST,IMPOUNDED,STRAY,WEB,,2022-02-02,NORMAL,LOST EXP,2022-03-06
A1139771,DOG,PIT BULL,AD 074,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-02-03,APP WNL,ADOPTION,2022-03-12
A1139775,DOG,GERM SHEPHERD,FAM GP 02,UNAVAILABLE,KEEPSAFE,WEATHER,OTHRINTAKS,2022-02-03,APP WNL,RETURNED TO OWNER,2022-02-14
A1139788,DOG,ALASKAN HUSKY,DC 01,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-02-03,APP WNL,ADOPTION,2022-02-08
A1139790,DOG,SIBERIAN HUSKY,LOST,IMPOUNDED,STRAY,WEB,,2022-01-31,NORMAL,LOST EXP,2022-03-06
A1139798,DOG,CHIHUAHUA SH,LOST,IMPOUNDED,STRAY,WEB,,2022-02-01,NORMAL,LOST EXP,2022-03-06
A1139799,DOG,AM PIT BULL TER,FOUND,IMPOUNDED,STRAY,WEB,,2022-01-31,NORMAL,FOUND EXP,2022-03-06
A1139800,CAT,DOMESTIC SH,LOST,IMPOUNDED,STRAY,WEB,,2022-01-26,NORMAL,LOST EXP,2022-03-06
A1139801,DOG,POMERANIAN,LOST,IMPOUNDED,STRAY,WEB,,2022-02-03,NORMAL,LOST EXP,2022-03-06
A1139803,DOG,YORKSHIRE TERR,LOST,IMPOUNDED,STRAY,WEB,,2022-01-30,NORMAL,LOST EXP,2022-03-06
A1139805,DOG,CHIHUAHUA SH,FREEZER,UNAVAILABLE,OWNER SURRENDER,EUTHANASIA REQUESTED,MEDICAL,2022-02-03,APP SICK,EUTHANIZED,2022-02-03
A1139806,DOG,CHIHUAHUA SH,PSDOG 03,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-02-03,APP WNL,ADOPTION,2022-02-09
A1139807,DOG,PIT BULL,LOST,IMPOUNDED,STRAY,WEB,,2022-02-03,NORMAL,LOST EXP,2022-03-06
A1139808,DOG,GERM SHEPHERD,LOST,IMPOUNDED,STRAY,WEB,,2022-02-02,NORMAL,LOST EXP,2022-03-06
A1139810,DOG,PIT BULL,LAB 14,LAB,OWNER SURRENDER,PICK UP,BEHAVIOR,2022-02-03,APP WNL,EUTHANIZED,2022-02-05
A1139812,CAT,DOMESTIC SH,FREEZER,UNAVAILABLE,STRAY,CONFINED,MEDICAL,2022-02-03,APP INJ,EUTHANIZED,2022-02-08
A1139820,DOG,GERM SHEPHERD,DC 24,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-02-03,APP WNL,RETURNED TO OWNER,2022-02-05
A1139821,DOG,PARSON RUSS TER,CC 06,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-02-03,APP WNL,RETURNED TO OWNER,2022-02-05
A1139825,CAT,DOMESTIC SH,LOST,IMPOUNDED,STRAY,WEB,,2022-01-25,NORMAL,LOST EXP,2022-03-06
A1139830,DOG,CHIHUAHUA SH,LOST,IMPOUNDED,STRAY,WEB,,2022-02-01,NORMAL,LOST EXP,2022-03-06
A1139836,DOG,BULLDOG,LOST,IMPOUNDED,STRAY,WEB,,2022-02-02,NORMAL,LOST EXP,2022-03-07
A1139837,DOG,BULLDOG,LOST,IMPOUNDED,STRAY,WEB,,2022-02-02,NORMAL,LOST EXP,2022-03-07
A1139838,WILDLIFE,RACCOON,FREEZER,UNAVAILABLE,WILDLIFE,RABIES,OTHRINTAKS,2022-02-04,DECEASED,DISPOSAL,2022-02-04
A1139850,DOG,LABRADOR RETR,FAM GP 01,LAB,STRAY,CONFINED,OTHRINTAKS,2022-02-06,APP WNL,EUTHANIZED,2022-03-17
A1139851,DOG,LABRADOR RETR,PUPS 4,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-02-06,APP WNL,EUTHANIZED,2022-02-10
A1139852,DOG,LABRADOR RETR,FAM GP 01,LAB,STRAY,CONFINED,OTHRINTAKS,2022-02-06,APP WNL,EUTHANIZED,2022-03-17
A1139853,DOG,LABRADOR RETR,FAM GP 01,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-02-06,APP WNL,DIED,2022-03-17
A1139854,DOG,LABRADOR RETR,FREEZER,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-02-06,APP WNL,EUTHANIZED,2022-03-15
A1139855,DOG,LABRADOR RETR,FAM GP 01,LAB,STRAY,CONFINED,OTHRINTAKS,2022-02-06,APP WNL,EUTHANIZED,2022-03-17
A1139856,DOG,LABRADOR RETR,PUPS 4,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-02-05,APP WNL,EUTHANIZED,2022-02-05
A1139857,DOG,LABRADOR RETR,FAM GP 01,LAB,STRAY,CONFINED,OTHRINTAKS,2022-02-06,APP WNL,EUTHANIZED,2022-03-17
A1139858,DOG,LABRADOR RETR,FAM GP 01,LAB,STRAY,CONFINED,OTHRINTAKS,2022-02-06,APP WNL,EUTHANIZED,2022-03-17
A1139861,DOG,LABRADOR RETR,LAB 01,LAB,STRAY,QUARANTINE,OTHRINTAKS,2022-02-04,APP WNL,EUTHANIZED,2022-02-15
A1139864,DOG,GERM SHEPHERD,FOUND,IMPOUNDED,STRAY,WEB,,2022-02-03,NORMAL,FOUND EXP,2022-03-07
A1139865,DOG,SIBERIAN HUSKY,LOST,IMPOUNDED,STRAY,WEB,,2022-01-31,NORMAL,LOST EXP,2022-03-07
A1139866,DOG,MASTIFF,LOST,IMPOUNDED,STRAY,WEB,,2022-02-02,NORMAL,LOST EXP,2022-03-07
A1139869,DOG,AUST CATTLE DOG,LFD 143,UNAVAILABLE,OWNER SURRENDER,URGENT,FINANCIAL,2022-02-04,APP WNL,TRANSFER,2022-03-02
A1139870,DOG,GERM SHEPHERD,LFD 143,UNAVAILABLE,OWNER SURRENDER,URGENT,FINANCIAL,2022-02-04,APP WNL,TRANSFER,2022-03-02
A1139871,DOG,DOBERMAN PINSCH,LFD 017,UNAVAILABLE,OWNER SURRENDER,URGENT,FINANCIAL,2022-02-04,APP WNL,ADOPTION,2022-02-06
A1139872,DOG,ROTTWEILER,LFD 017,AVAILABLE,OWNER SURRENDER,URGENT,FINANCIAL,2022-02-04,APP WNL,ADOPTION,2022-02-07
A1139873,DOG,CHIHUAHUA LH,LOST,IMPOUNDED,STRAY,WEB,,2022-02-02,NORMAL,LOST EXP,2022-03-07
A1139874,DOG,CHIHUAHUA LH,LOST,IMPOUNDED,STRAY,WEB,,2022-01-30,NORMAL,LOST EXP,2022-03-07
A1139875,DOG,SHIH TZU,LOST,IMPOUNDED,STRAY,WEB,,2022-01-31,NORMAL,LOST EXP,2022-03-07
A1139876,DOG,CATAHOULA,LOST,IMPOUNDED,STRAY,WEB,,2022-02-04,NORMAL,LOST EXP,2022-03-07
A1139878,DOG,LABRADOR RETR,LFD 015,IMPOUNDED,STRAY,CONFINED,OTHRINTAKS,2022-02-04,APP WNL,RETURNED TO OWNER,2022-02-04
A1139881,WILDLIFE,BAT,096026-01,IMPOUNDED,WILDLIFE,RABIES,OTHRINTAKS,2022-02-04,APP INJ,EUTHANIZED,2022-02-04
A1139882,DOG,LABRADOR RETR,DC 14,IMPOUNDED,STRAY,CONFINED,OTHRINTAKS,2022-02-04,APP WNL,RETURNED TO OWNER,2022-02-07
A1139882,DOG,LABRADOR RETR,LFD 115,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-03-23,APP WNL,RETURNED TO OWNER,2022-03-28
A1139883,DOG,ENG BULLDOG,LOST,IMPOUNDED,STRAY,WEB,,2022-02-01,NORMAL,LOST EXP,2022-03-07
A1139890,DOG,ST BERNARD SMTH,126003-02,IMPOUNDED,STRAY,AT LARGE,OTHER,2022-03-29,APP WNL,RETURNED TO OWNER,2022-03-29
A1139891,DOG,PIT BULL,VT 11,AVAILABLE,OWNER SURRENDER,APPOINT,MEDICAL,2022-02-17,APP SICK,EUTHANIZED,2022-02-23
A1139891,DOG,PIT BULL,LFD 019,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-02-04,APP WNL,ADOPTION,2022-02-09
