Animal Id,Animal Type,Animal Breed,Kennel Number,Kennel Status,Intake Type,Intake Subtype,Reason,Intake Date,Intake Condition,Outcome Type,Outcome Date
A1101871,DOG,LABRADOR RETR,AD 021,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-05-26,APP WNL,TRANSFER,2020-06-04
A1103733,DOG,MASTIFF,AD 083,UNAVAILABLE,STRAY,AT LARGE,OTHER,2020-06-30,APP SICK,TRANSFER,2020-07-08
A1102070,DOG,PIT BULL,AD 015,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-05-29,APP WNL,TRANSFER,2020-06-04
A1102796,CAT,DOMESTIC SH,RESC FOST,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-06-12,APP WNL,TRANSFER,2020-06-13
A1099976,CAT,DOMESTIC SH,CC 36,UNAVAILABLE,TREATMENT,SPAY/NEUT,OTHRINTAKS,2020-06-04,APP WNL,TREATMENT,2020-06-04
A1103688,DOG,ROTTWEILER,NMOMS 1,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-06-29,UNDERAGE,TRANSFER,2020-07-08
A1106145,WILDLIFE,RABBIT SH,RECEIVING,IMPOUNDED,WILDLIFE,NON-RABIES,OTHRINTAKS,2020-08-20,UNDERAGE,WILDLIFE,2020-08-20
A1105296,DOG,TR WALKER HOUND,FOSTER,UNAVAILABLE,FOSTER,RETURN,MEDICAL,2020-08-13,APP WNL,ADOPTION,2020-08-20
A1104151,DOG,COLLIE ROUGH,LFSD 02,UNAVAILABLE,STRAY,AT LARGE,OTHER,2020-07-07,APP WNL,TRANSFER,2020-07-08
A1106047,DOG,LABRADOR RETR,LFD 098,UNAVAILABLE,OWNER SURRENDER,GENERAL,HOUSING,2020-08-17,APP WNL,ADOPTION,2020-08-20
A1106108,DOG,CHIHUAHUA SH,QD 23,LAB,CONFISCATED,QUARANTINE,OTHRINTAKS,2020-08-19,APP WNL,EUTHANIZED,2020-08-20
A1102503,DOG,PIT BULL,FOUND,IMPOUNDED,STRAY,WEB,,2020-06-06,NORMAL,FOUND EXP,2020-07-08
A1102283,CAT,DOMESTIC SH,FOSTER,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-06-03,UNDERAGE,FOSTER,2020-06-05
A1104052,DOG,LABRADOR RETR,DC 04,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-07-06,APP WNL,TRANSFER,2020-07-08
A1102496,DOG,LABRADOR RETR,LOST,IMPOUNDED,STRAY,WEB,,2020-06-04,NORMAL,LOST EXP,2020-07-08
A1103937,DOG,GR SWISS MTN,AD 055,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-07-03,APP WNL,FOSTER,2020-07-08
A1103940,DOG,BULLDOG,AD 057,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-07-03,APP INJ,ADOPTION,2020-07-08
A1104176,WILDLIFE,OPOSSUM,RECEIVING,UNAVAILABLE,WILDLIFE,NON-RABIES,OTHRINTAKS,2020-07-08,APP WNL,WILDLIFE,2020-07-08
A1106136,DOG,CHIHUAHUA SH,NMOMS 2,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-08-20,UNDERAGE,TRANSFER,2020-08-20
A1102395,WILDLIFE,RACCOON,RECEIVING,UNAVAILABLE,WILDLIFE,RABIES,OTHRINTAKS,2020-06-05,APP WNL,WILDLIFE,2020-06-05
A1100370,CAT,DOMESTIC SH,FOSTER,AVAILABLE,STRAY,OTC,OTHRINTAKS,2020-04-25,UNDERAGE,FOSTER,2020-04-26
A1104100,DOG,LABRADOR RETR,LFSD 14,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-07-07,APP WNL,ADOPTION,2020-07-09
A1105972,DOG,PIT BULL,LFD 132,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-08-15,APP WNL,TRANSFER,2020-08-20
A1102593,DOG,GERM SHEPHERD,PUPS 3,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-06-09,UNDERAGE,FOSTER,2020-06-10
A1096805,DOG,PIT BULL,FOSTER,AVAILABLE,OWNER SURRENDER,ALUMNI,BEHAVIOR,2020-04-04,APP WNL,FOSTER,2020-04-04
A1104219,BIRD,HAWK,RECEIVING,UNAVAILABLE,WILDLIFE,NON-RABIES,OTHRINTAKS,2020-07-09,APP WNL,WILDLIFE,2020-07-09
A1100355,DOG,PIT BULL,VIP07,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-04-25,APP WNL,FOSTER,2020-05-12
A1103311,CAT,DOMESTIC SH,AC 037,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-06-22,APP SICK,TRANSFER,2020-07-09
A1097793,CAT,DOMESTIC SH,RESC FOST,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-03-06,APP WNL,TRANSFER,2020-03-07
A0841958,DOG,CAIRN TERRIER,QD 23,RELEASED FROM QUARANTINE,CONFISCATED,QUARANTINE,BEHAVIOR,2020-05-27,APP WNL,RETURNED TO OWNER,2020-06-05
A1101836,DOG,CHINESE SHARPEI,AD 028,AVAILABLE,STRAY,CONFINED,OTHER,2020-05-25,APP WNL,FOSTER,2020-06-05
A1102061,DOG,AUST SHEPHERD,AD 065,UNAVAILABLE,STRAY,OTC,OTHRINTAKS,2020-05-29,APP WNL,ADOPTION,2020-06-05
A1101988,CAT,DOMESTIC SH,VT 07,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-05-28,CRITICAL,TRANSFER,2020-06-05
A1102350,DOG,GERM SHEPHERD,SHD 11,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-06-04,APP SICK,DIED,2020-06-05
A1104116,CAT,DOMESTIC SH,LFC 005,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-07-07,APP WNL,TRANSFER,2020-07-09
A1101861,DOG,CHIHUAHUA SH,DC 21,UNAVAILABLE,TREATMENT,SPAY/NEUT,OTHRINTAKS,2020-06-05,APP WNL,TREATMENT,2020-06-05
A1060802,DOG,PIT BULL,INJD 007,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-06-05,APP WNL,TREATMENT,2020-06-05
A1103558,DOG,PIT BULL,DC 07,RELEASED FROM QUARANTINE,CONFISCATED,QUARANTINE,OTHRINTAKS,2020-06-26,APP WNL,RETURNED TO OWNER,2020-07-09
A1102287,CAT,DOMESTIC SH,INCU 05,UNAVAILABLE,STRAY,CONFINED,OTHER,2020-06-03,UNDERAGE,TRANSFER,2020-06-05
A1103717,DOG,ROTTWEILER,FREEZER,UNAVAILABLE,OWNER SURRENDER,GENERAL,OTHER,2020-06-30,DECEASED,DISPOSAL,2020-06-30
A1100781,CAT,AMER SH,LOST,IMPOUNDED,STRAY,WEB,,2020-05-04,NORMAL,LOST EXP,2020-06-05
A1101404,CAT,DOMESTIC SH,FOSTER,AVAILABLE,FOSTER,RETURN,OTHRINTAKS,2020-06-05,APP WNL,FOSTER,2020-06-05
A1102093,DOG,CAIRN TERRIER,LFSD 06,UNAVAILABLE,STRAY,CONFINED,OTHER,2020-05-30,APP WNL,ADOPTION,2020-06-05
A1104114,CAT,DOMESTIC SH,AC 017,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-07-07,APP WNL,TRANSFER,2020-07-09
A1099596,CAT,DOMESTIC SH,FOSTER,AVAILABLE,STRAY,AT LARGE,OTHER,2020-04-07,APP WNL,FOSTER,2020-04-07
A1097792,CAT,DOMESTIC SH,CC 33,UNAVAILABLE,TREATMENT,SPAY/NEUT,OTHRINTAKS,2020-06-05,APP WNL,TREATMENT,2020-06-05
A0959983,DOG,BEAGLE,PUPS 2,UNAVAILABLE,STRAY,AT LARGE,OTHER,2020-07-01,APP WNL,ADOPTION,2020-07-09
A1100915,CAT,DOMESTIC SH,FOSTER,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-05-08,APP SICK,FOSTER,2020-05-09
A1104025,DOG,LABRADOR RETR,PUPS 3,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-07-05,APP INJ,TRANSFER,2020-07-09
A1100768,CAT,DOMESTIC SH,LOST,IMPOUNDED,STRAY,WEB,,2020-05-04,NORMAL,LOST EXP,2020-06-05
A1104732,CAT,DOMESTIC SH,CC 34,AVAILABLE,TREATMENT,SPAY/NEUT,MEDICAL,2020-08-18,APP WNL,TREATMENT,2020-08-18
A1104136,CAT,DOMESTIC SH,N07,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-07-07,APP SICK,TRANSFER,2020-07-09
A1101448,CAT,DOMESTIC SH,FOSTER,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-05-19,APP INJ,FOSTER,2020-05-20
A1104138,CAT,DOMESTIC SH,N07,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-07-07,APP SICK,TRANSFER,2020-07-09
A1101016,CAT,DOMESTIC SH,RESC FOST,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-05-10,APP WNL,TRANSFER,2020-05-11
A1039815,DOG,GERM SHEPHERD,LFD 057,IMPOUNDED,STRAY,CONFINED,OTHRINTAKS,2020-06-05,APP WNL,RETURNED TO OWNER,2020-06-05
A1101913,DOG,GERM SHEPHERD,INJD 007,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-07-09,APP WNL,TREATMENT,2020-07-09
A1104029,DOG,CHIHUAHUA SH,LFSD 19,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-07-05,APP WNL,ADOPTION,2020-07-09
A1102291,DOG,LABRADOR RETR,DC 02,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-06-03,UNKNOWN,TRANSFER,2020-06-05
A1101098,CAT,DOMESTIC SH,FOSTER,UNAVAILABLE,OWNER SURRENDER,APPOINT,HOUSING,2020-05-12,APP WNL,FOSTER,2020-05-13
A1106087,CAT,DOMESTIC SH,N05,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-08-19,APP WNL,TRANSFER,2020-08-20
A1064194,DOG,AUST CATTLE DOG,INJD 010,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-07-09,APP WNL,TREATMENT,2020-07-09
A1101448,CAT,DOMESTIC SH,CC 21,AVAILABLE,TREATMENT,SPAY/NEUT,OTHRINTAKS,2020-06-05,APP WNL,TREATMENT,2020-06-05
A1100769,CAT,MAINE COON,FOUND,IMPOUNDED,STRAY,WEB,,2020-05-03,NORMAL,FOUND EXP,2020-06-05
A1105587,DOG,LABRADOR RETR,LFD 134,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-08-06,APP WNL,TRANSFER,2020-08-20
A1097355,DOG,FOX TERR WIRE,AD 002,AVAILABLE,OWNER SURRENDER,APPOINT,NOTRIGHTFT,2020-06-02,APP WNL,ADOPTION,2020-06-05
A1102427,CAT,DOMESTIC SH,RECEIVING,IMPOUNDED,OWNER SURRENDER,GENERAL,MEDICAL,2020-06-05,APP INJ,EUTHANIZED,2020-06-05
A1105822,DOG,ALASKAN HUSKY,VIP19,UNAVAILABLE,OWNER SURRENDER,APPOINT,PERSNLISSU,2020-08-12,APP WNL,TRANSFER,2020-08-20
A1101406,CAT,DOMESTIC SH,FOSTER,AVAILABLE,FOSTER,RETURN,OTHRINTAKS,2020-06-05,APP WNL,FOSTER,2020-06-05
A1100121,CAT,DOMESTIC SH,FOSTER,AVAILABLE,TREATMENT,ILLNESS,OTHRINTAKS,2020-04-22,UNDERAGE,TREATMENT,2020-04-22
A1081691,DOG,LABRADOR RETR,RECEIVING,IMPOUNDED,STRAY,CONFINED,OTHRINTAKS,2020-07-09,APP WNL,RETURNED TO OWNER,2020-07-09
A1103841,DOG,GERM SHEPHERD,AD 063,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-07-02,APP WNL,ADOPTION,2020-07-09
A1100743,DOG,DACHSHUND LH,LOST,IMPOUNDED,STRAY,WEB,,2020-05-03,NORMAL,LOST EXP,2020-06-05
A1102397,WILDLIFE,RACCOON,RECEIVING,UNAVAILABLE,WILDLIFE,RABIES,OTHRINTAKS,2020-06-05,APP WNL,WILDLIFE,2020-06-05
A1103678,CAT,DOMESTIC SH,INCU 01,IMPOUNDED,FOSTER,RETURN,OTHRINTAKS,2020-07-09,UNDERAGE,EUTHANIZED,2020-07-09
A1081207,CAT,DOMESTIC MH,FOSTER,UNAVAILABLE,FOSTER,FOR ADOPT,OTHER,2020-07-05,APP WNL,ADOPTION,2020-07-09
A1100914,CAT,DOMESTIC SH,FOSTER,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-05-08,APP SICK,FOSTER,2020-05-09
A1092296,DOG,AUST CATTLE DOG,INJD 008,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-06-05,APP WNL,TREATMENT,2020-06-05
A0706522,DOG,SIBERIAN HUSKY,INJD 003,UNAVAILABLE,FOSTER,RETURN,OTHRINTAKS,2020-06-04,APP WNL,RETURNED TO OWNER,2020-06-05
A1102901,CAT,DOMESTIC SH,FOSTER,AVAILABLE,STRAY,CONFINED,OTHER,2020-06-14,APP SICK,FOSTER,2020-06-17
A1091957,DOG,GERM SHEPHERD,INJD 010,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-06-04,APP WNL,TREATMENT,2020-06-04
A1104149,DOG,SCHNAUZER STAND,DC 01,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-07-07,APP WNL,ADOPTION,2020-07-09
A1097794,CAT,DOMESTIC SH,CC 34,UNAVAILABLE,TREATMENT,SPAY/NEUT,OTHRINTAKS,2020-06-05,APP WNL,TREATMENT,2020-06-05
A1100355,DOG,PIT BULL,INJD 005,UNAVAILABLE,TREATMENT,INJURED,OTHRINTAKS,2020-05-15,APP INJ,TREATMENT,2020-05-15
A1102532,CAT,DOMESTIC SH,LOST,IMPOUNDED,STRAY,WEB,,2020-05-18,NORMAL,LOST EXP,2020-07-09
A1105998,CAT,DOMESTIC SH,AC 057,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-08-16,APP WNL,ADOPTION,2020-08-20
A1102096,DOG,SCHNAUZER MIN,LFSD 13,UNAVAILABLE,STRAY,CONFINED,OTHER,2020-05-30,APP INJ,ADOPTION,2020-06-05
A1102572,DOG,GERM SHEPHERD,VIP10,UNAVAILABLE,OWNER SURRENDER,APPOINT,PERSNLISSU,2020-06-09,APP WNL,ADOPTION,2020-07-09
A1093244,DOG,PIT BULL,LFD 102,IMPOUNDED,STRAY,FIELD,OTHRINTAKS,2020-06-02,APP INJ,RETURNED TO OWNER,2020-06-05
A1097794,CAT,DOMESTIC SH,RESC FOST,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-03-06,APP WNL,TRANSFER,2020-03-07
A1101797,CAT,DOMESTIC SH,CC 34,AVAILABLE,FOSTER,RETURN,OTHRINTAKS,2020-07-09,APP WNL,ADOPTION,2020-07-09
A1102394,WILDLIFE,RACCOON,RECEIVING,UNAVAILABLE,WILDLIFE,RABIES,OTHRINTAKS,2020-06-05,APP WNL,WILDLIFE,2020-06-05
A1106088,CAT,DOMESTIC SH,N05,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-08-19,APP WNL,TRANSFER,2020-08-20
A1103234,CAT,DOMESTIC SH,FOSTER,AVAILABLE,STRAY,OTC,OTHRINTAKS,2020-06-20,APP WNL,FOSTER,2020-06-24
A1098453,CAT,DOMESTIC SH,K02,IMPOUNDED,OWNER SURRENDER,OTC,PERSNLISSU,2020-03-13,UNDERAGE,FOSTER,2020-03-13
A1106004,DOG,PIT BULL,PUPS 1,UNAVAILABLE,STRAY,CONFINED,OTHER,2020-08-16,APP WNL,ADOPTION,2020-08-20
A1075170,DOG,LABRADOR RETR,F3,UNAVAILABLE,TREATMENT,FOLLOWUP,HOUSING,2020-06-05,APP WNL,TREATMENT,2020-06-05
A1101497,DOG,PIT BULL,VIP14,AVAILABLE,OWNER SURRENDER,GENERAL,NOTRIGHTFT,2020-06-05,APP WNL,FOSTER,2020-06-27
A1084167,DOG,CHINESE SHARPEI,INJD 009,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-06-04,APP WNL,TREATMENT,2020-06-04
A1095513,DOG,CHIHUAHUA LH,INJD 015,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-06-05,APP INJ,TREATMENT,2020-06-05
A1099013,DOG,PIT BULL,INJD 006,AVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-05-19,APP WNL,TREATMENT,2020-05-19
A1095612,DOG,GOLDEN RETR,INJD 008,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-06-05,APP WNL,TREATMENT,2020-06-05
A1103927,DOG,PIT BULL,AD 059,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-07-03,APP WNL,ADOPTION,2020-07-09
A1100436,CAT,DOMESTIC SH,FOSTER,AVAILABLE,STRAY,CONFINED,OTHER,2020-04-27,APP SICK,FOSTER,2020-04-27
A1105237,CAT,DOMESTIC MH,FOSTER,AVAILABLE,OWNER SURRENDER,GENERAL,MEDICAL,2020-07-30,APP SICK,FOSTER,2020-08-01
A1102426,DOG,CHIHUAHUA SH,RECEIVING,IMPOUNDED,OWNER SURRENDER,GENERAL,MEDICAL,2020-06-05,APP INJ,EUTHANIZED,2020-06-05
A1102349,BIRD,CHICKEN,RECEIVING,IMPOUNDED,STRAY,CONFINED,OTHRINTAKS,2020-06-04,APP WNL,TRANSFER,2020-06-05
A1101832,DOG,GERM SHEPHERD,AD 001,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-05-25,APP INJ,ADOPTION,2020-06-05
A1104748,DOG,BOSTON TERRIER,FOUND,IMPOUNDED,STRAY,WEB,,2020-07-19,NORMAL,FOUND EXP,2020-08-20
A1104379,DOG,GERM SHEPHERD,INJD 010,UNAVAILABLE,TREATMENT,HEART WORM,OTHER,2020-08-20,APP WNL,TREATMENT,2020-08-20
A1101638,CAT,DOMESTIC SH,RESC FOST,UNAVAILABLE,STRAY,OTC,NOTRIGHTFT,2020-05-22,UNDERAGE,TRANSFER,2020-05-25
A1102762,CAT,DOMESTIC SH,CC 34,AVAILABLE,FOSTER,FOR ADOPT,OTHER,2020-08-20,APP WNL,ADOPTION,2020-08-20
A1102346,DOG,BORDER COLLIE,DC 07,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-06-04,APP WNL,RETURNED TO OWNER,2020-06-05
A1104034,DOG,CHIHUAHUA SH,LFSD 12,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-07-05,APP WNL,TRANSFER,2020-07-09
A1091528,DOG,GOLDEN RETR,VIP15,UNAVAILABLE,OWNER SURRENDER,APPOINT,FINANCIAL,2020-07-08,APP WNL,ADOPTION,2020-07-09
A1083693,DOG,LABRADOR RETR,RECEIVING,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-06-05,APP WNL,RETURNED TO OWNER,2020-06-05
A1105747,CAT,DOMESTIC SH,AC 025,UNAVAILABLE,OWNER SURRENDER,APPOINT,FINANCIAL,2020-08-11,APP WNL,ADOPTION,2020-08-20
A1104139,CAT,DOMESTIC SH,N07,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-07-07,APP SICK,TRANSFER,2020-07-09
A1102390,CAT,DOMESTIC SH,VT 01,IMPOUNDED,STRAY,AT LARGE,MEDICAL,2020-06-05,APP SICK,EUTHANIZED,2020-06-05
A1100757,DOG,GERM SHEPHERD,FOUND,IMPOUNDED,STRAY,WEB,,2020-05-03,NORMAL,FOUND EXP,2020-06-05
A1100406,CAT,DOMESTIC SH,CC 22,UNAVAILABLE,FOSTER,RETURN,OTHRINTAKS,2020-06-05,APP WNL,ADOPTION,2020-06-05
A1104978,DOG,GERM SHEPHERD,F3,UNAVAILABLE,FOSTER,RETURN,OTHRINTAKS,2020-08-20,APP WNL,TRANSFER,2020-08-20
A1104118,CAT,DOMESTIC SH,LFC 005,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-07-07,APP WNL,TRANSFER,2020-07-09
A1098986,CAT,DOMESTIC SH,FOSTER,UNAVAILABLE,TREATMENT,ILLNESS,OTHRINTAKS,2020-04-11,APP SICK,TREATMENT,2020-04-11
A1096792,DOG,AMERICAN STAFF,FOSTER,AVAILABLE,OWNER SURRENDER,GENERAL,BEHAVIOR,2020-07-10,APP WNL,FOSTER,2020-07-10
A1088631,DOG,PIT BULL,INJD 008,UNAVAILABLE,OWNER SURRENDER,OTC,OTHER,2020-04-05,APP WNL,TREATMENT,2020-04-08
A1101620,CAT,DOMESTIC SH,K14,UNAVAILABLE,OWNER SURRENDER,APPOINT,PERSNLISSU,2020-05-22,UNDERAGE,FOSTER,2020-05-24
A1092139,DOG,TOY FOX TERRIER,INJD 012,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-07-09,APP WNL,TREATMENT,2020-07-09
A1099763,CAT,DOMESTIC SH,FOSTER,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-04-10,UNDERAGE,FOSTER,2020-04-11
A1099759,CAT,DOMESTIC SH,FOSTER,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-04-10,UNDERAGE,FOSTER,2020-04-11
A1101099,CAT,DOMESTIC SH,FOSTER,AVAILABLE,OWNER SURRENDER,APPOINT,HOUSING,2020-05-12,APP WNL,FOSTER,2020-05-13
A1100267,CAT,DOMESTIC SH,CC 29,AVAILABLE,TREATMENT,SPAY/NEUT,OTHRINTAKS,2020-07-09,APP WNL,TREATMENT,2020-07-09
A1101207,CAT,DOMESTIC SH,CC 22,AVAILABLE,TREATMENT,SPAY/NEUT,OTHRINTAKS,2020-07-09,APP WNL,TREATMENT,2020-07-09
A1100913,CAT,DOMESTIC SH,FOSTER,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-05-08,APP SICK,FOSTER,2020-05-09
A1102146,CAT,DOMESTIC SH,VT 06,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-05-31,APP INJ,TRANSFER,2020-06-05
A1104182,DOG,CANE CORSO,DC 25,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-07-08,APP WNL,RETURNED TO OWNER,2020-07-09
A1102101,DOG,PIT BULL,PUPS 1,UNAVAILABLE,STRAY,AT LARGE,OTHER,2020-05-30,APP INJ,TRANSFER,2020-06-05
A1045676,CAT,DOMESTIC SH,AC 013,UNAVAILABLE,OWNER SURRENDER,APPOINT,PERSNLISSU,2020-05-27,APP WNL,ADOPTION,2020-06-05
A1102654,CAT,DOMESTIC SH,CC 22,AVAILABLE,TREATMENT,SPAY/NEUT,OTHRINTAKS,2020-07-09,APP WNL,TREATMENT,2020-07-09
A1102396,WILDLIFE,RACCOON,RECEIVING,UNAVAILABLE,WILDLIFE,RABIES,OTHRINTAKS,2020-06-05,APP WNL,WILDLIFE,2020-06-05
A1102393,DOG,WELSH CORGI CAR,RECEIVING,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-06-05,APP WNL,RETURNED TO OWNER,2020-06-05
A1105408,CAT,DOMESTIC SH,FOSTER,PENDING,STRAY,CONFINED,OTHRINTAKS,2020-08-03,UNDERAGE,FOSTER,2020-08-05
A1101497,DOG,PIT BULL,AD 032,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-05-20,APP WNL,ADOPTION,2020-06-05
A1104115,CAT,DOMESTIC SH,LFC 005,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-07-07,APP WNL,TRANSFER,2020-07-09
A0653188,DOG,GERM SHEPHERD,AD 043,AVAILABLE,OWNER SURRENDER,APPOINT,HOUSING,2020-06-28,APP WNL,TRANSFER,2020-07-09
A1104214,CAT,DOMESTIC SH,FREEZER,UNAVAILABLE,OWNER SURRENDER,OTC,OTHER,2020-07-09,DECEASED,DISPOSAL,2020-07-09
A1096191,DOG,CHIHUAHUA SH,FREEZER,IMPOUNDED,OWNER SURRENDER,GENERAL,OTHER,2020-03-08,DECEASED,DIED,2020-03-08
A1096730,DOG,PIT BULL,VIP07,AVAILABLE,FOSTER,RETURN,PERSNLISSU,2020-05-31,APP WNL,FOSTER,2020-06-05
A1103655,CAT,DOMESTIC LH,AC 021,UNAVAILABLE,OWNER SURRENDER,FIELD,OTHER,2020-06-29,APP WNL,ADOPTION,2020-07-09
A1104113,CAT,DOMESTIC SH,AC 017,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-07-07,APP WNL,TRANSFER,2020-07-09
A1100281,CAT,SIAMESE,N04,UNAVAILABLE,STRAY,AT LARGE,OTHER,2020-04-23,APP WNL,FOSTER,2020-04-24
A1101759,DOG,GERM SHEPHERD,INJD 011,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-07-09,APP WNL,TREATMENT,2020-07-09
A1105701,DOG,BELG SHEEPDOG,QD 30,RELEASED FROM QUARANTINE,CONFISCATED,QUARANTINE,OTHRINTAKS,2020-08-09,APP WNL,RETURNED TO OWNER,2020-08-20
A1097793,CAT,DOMESTIC SH,CC 36,UNAVAILABLE,TREATMENT,SPAY/NEUT,OTHRINTAKS,2020-06-05,APP WNL,TREATMENT,2020-06-05
A1102345,CAT,DOMESTIC SH,VT 08,UNAVAILABLE,STRAY,OTC,OTHRINTAKS,2020-06-04,APP INJ,TRANSFER,2020-06-05
A1084156,DOG,BELG MALINOIS,RECEIVING,IMPOUNDED,STRAY,CONFINED,OTHRINTAKS,2020-07-09,APP WNL,RETURNED TO OWNER,2020-07-09
A1102092,CAT,DOMESTIC SH,N02,UNAVAILABLE,FOSTER,RETURN,OTHRINTAKS,2020-06-05,APP WNL,DIED,2020-06-05
A1089327,DOG,PIT BULL,AD 023,UNAVAILABLE,OWNER SURRENDER,FIELD,HOUSING,2020-08-04,APP WNL,ADOPTION,2020-08-20
A1100263,CAT,DOMESTIC SH,CC 30,AVAILABLE,TREATMENT,SPAY/NEUT,OTHRINTAKS,2020-07-09,APP WNL,TREATMENT,2020-07-09
A1103737,DOG,GERM SHEPHERD,AD 046,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-06-30,APP WNL,TRANSFER,2020-07-09
A1099706,DOG,PIT BULL,INJD 009,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2020-06-05,APP WNL,TREATMENT,2020-06-05
A1101989,DOG,GERM SHEPHERD,AD 021,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-05-28,APP WNL,ADOPTION,2020-06-05
A1102279,CAT,DOMESTIC MH,INCU 01,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2020-06-03,UNDERAGE,TRANSFER,2020-06-05
A1099745,DOG,PIT BULL,RECEIVING,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2020-06-05,APP WNL,RETURNED TO OWNER,2020-06-05
A1100406,CAT,DOMESTIC SH,CC 22,UNAVAILABLE,STRAY,AT LARGE,OTHER,2020-04-26,APP WNL,FOSTER,2020-04-26
A1102150,DOG,GERM SHEPHERD,DC 05,UNAVAILABLE,STRAY,AT LARGE,OTHER,2020-05-31,APP WNL,ADOPTION,2020-06-05
A1097791,CAT,DOMESTIC SH,RESC FOST,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-03-06,APP WNL,TRANSFER,2020-03-07
A1102631,CAT,DOMESTIC SH,RESC FOST,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2020-06-09,APP SICK,TRANSFER,2020-06-12
