Animal Id,Animal Type,Animal Breed,Kennel Number,Kennel Status,Intake Type,Intake Subtype,Reason,Intake Date,Intake Condition,Outcome Type,Outcome Date
A1143872,DOG,LABRADOR RETR,096027-01,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-11-28,APP WNL,RETURNED TO OWNER,2022-11-28
A1162385,DOG,MIXED BREED,LFD 064,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-11-15,APP WNL,ADOPTION,2022-11-20
A1163405,DOG,MIXED BREED,PUPS 4,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-11-29,APP WNL,ADOPTION,2023-01-04
A1162913,DOG,AMERICAN STAFF,FOUND,IMPOUNDED,STRAY,WEB,,2022-11-18,NORMAL,FOUND EXP,2022-12-23
A1169511,DOG,PIT BULL,LOST,IMPOUNDED,STRAY,WEB,,2023-02-15,NORMAL,LOST EXP,2023-03-21
A1167432,CAT,DOMESTIC MH,INCU 05,AVAILABLE,FOSTER,APPOINT,SHORT-TERM,2023-01-23,APP WNL,FOSTER,2023-01-23
A1160650,DOG,MIXED BREED,LFD 026,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-10-22,APP SICK,TRANSFER,2022-10-26
A1161560,CAT,DOMESTIC SH,CC 26,UNAVAILABLE,OWNER SURRENDER,APPOINT,PERSNLISSU,2022-11-03,APP WNL,ADOPTION,2022-11-06
A1123406,DOG,MIXED BREED,FOSTER,AVAILABLE,FOSTER,APPOINT,FOR ADOPT,2022-11-27,APP WNL,ADOPTION,2022-11-27
A1164973,DOG,MIXED BREED,CC 01,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-12-21,APP SICK,ADOPTION,2022-12-26
A1159638,DOG,FRENCH BULLDOG,LOST,IMPOUNDED,STRAY,WEB,,2022-10-08,NORMAL,LOST EXP,2022-11-08
A1154293,DOG,MIXED BREED,INJD 009,UNAVAILABLE,TREATMENT,HEART WORM,OTHER,2022-12-29,APP WNL,TREATMENT,2022-12-30
A1161532,DOG,MIXED BREED,DC 04,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-11-03,APP WNL,ADOPTION,2022-11-07
A1161075,DOG,MIXED BREED,DC 07,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-10-29,APP WNL,RETURNED TO OWNER,2022-11-02
A1161140,DOG,GERM SHEPHERD,LOST,IMPOUNDED,STRAY,WEB,,2022-10-29,NORMAL,LOST EXP,2022-11-30
A1151725,DOG,MIXED BREED,PUPS 1,AVAILABLE,FOSTER,APPOINT,PERSNLISSU,2022-11-05,APP WNL,FOSTER,2022-11-18
A1159887,DOG,MIXED BREED,AD 023,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-10-12,APP WNL,ADOPTION,2022-10-20
A1164233,DOG,PIT BULL,FOUND,IMPOUNDED,STRAY,WEB,,2022-12-11,NORMAL,FOUND EXP,2023-01-11
A1166139,BIRD,COCKATIEL,PK10,AVAILABLE,OWNER SURRENDER,URGENT,OTHRINTAKS,2023-01-04,APP WNL,ADOPTION,2023-01-05
A1161837,DOG,AM PIT BULL TER,LOST,IMPOUNDED,STRAY,WEB,,2022-11-01,NORMAL,LOST EXP,2022-12-08
A1161429,CAT,DOMESTIC SH,N07,UNAVAILABLE,FOSTER,APPOINT,TRANSFER,2022-11-05,UNDERAGE,TRANSFER,2022-11-05
A1165575,DOG,MIXED BREED,DC 10,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-12-29,APP WNL,ADOPTION,2023-01-02
A1162021,DOG,PIT BULL,LAB 02,LAB,STRAY,AT LARGE,OTHRINTAKS,2022-11-10,APP WNL,EUTHANIZED,2022-11-18
A1163356,DOG,POODLE TOY,LOST,IMPOUNDED,STRAY,WEB,,2022-11-27,NORMAL,LOST EXP,2022-12-29
A1162942,CAT,DOMESTIC SH,CC 35,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-11-22,APP WNL,ADOPTION,2022-11-26
A1161411,DOG,MIXED BREED,LAB 16,LAB,STRAY,AT LARGE,OTHRINTAKS,2022-11-02,APP WNL,EUTHANIZED,2022-11-26
A1163415,CAT,DOMESTIC SH,FOSTER,PENDING,STRAY,AT LARGE,OTHRINTAKS,2022-11-29,APP SICK,FOSTER,2022-11-29
A1131655,DOG,MIXED BREED,AD 040,AVAILABLE,TRANSFER,OWNER SURR,OTHRINTAKS,2022-12-20,APP WNL,ADOPTION,2022-12-31
A1160769,DOG,MIXED BREED,LAB 01,LAB,STRAY,AT LARGE,OTHRINTAKS,2022-10-25,APP WNL,EUTHANIZED,2022-10-31
A1165830,DOG,ROTTWEILER,FREEZER,UNAVAILABLE,OWNER SURRENDER,URGENT,OTHER,2023-01-02,APP SICK,EUTHANIZED,2023-01-02
A1163788,DOG,MIXED BREED,LFD 054,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-12-04,APP WNL,ADOPTION,2022-12-18
A1163103,DOG,MIXED BREED,LFD 070,IMPOUNDED,OWNER SURRENDER,APPOINT,MEDICAL,2022-12-03,APP SICK,FOSTER,2022-12-03
A1163524,DOG,PIT BULL,QD 29,RELEASED FROM QUARANTINE,CONFISCATED,QUARANTINE,OTHRINTAKS,2022-11-30,APP WNL,RETURNED TO OWNER,2022-12-13
A1164765,DOG,MIXED BREED,FOSTER,PENDING,FOSTER,APPOINT,FOR ADOPT,2023-01-03,APP WNL,ADOPTION,2023-01-03
A1162570,DOG,AUST SHEPHERD,LOST,IMPOUNDED,STRAY,WEB,,2022-11-16,NORMAL,LOST EXP,2022-12-18
A1167943,WILDLIFE,GUINEA PIG,PK03,AVAILABLE,TRANSFER,STRAY,OTHRINTAKS,2023-01-29,APP WNL,ADOPTION,2023-02-07
A1162511,CAT,DOMESTIC SH,FREEZER,UNAVAILABLE,STRAY,LEFT AT,OTHRINTAKS,2022-11-17,APP INJ,EUTHANIZED,2022-11-17
A1164046,CAT,AMER SH,FOUND,IMPOUNDED,STRAY,WEB,,2022-12-05,NORMAL,FOUND EXP,2023-01-08
A1165910,CAT,DOMESTIC SH,LOST,IMPOUNDED,STRAY,WEB,,2022-12-28,NORMAL,LOST EXP,2023-02-02
A1162416,DOG,MIXED BREED,LFD 140,EU RISK,STRAY,AT LARGE,OTHRINTAKS,2022-11-15,APP WNL,EUTHANIZED,2022-11-19
A1165417,DOG,PIT BULL,LFSD 14,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-12-27,APP INJ,TRANSFER,2023-01-07
A1172379,DOG,LABRADOR RETR,LOST,IMPOUNDED,STRAY,WEB,,2023-02-21,NORMAL,OTHER,2000-01-01
A1161672,DOG,MIXED BREED,VIP09,EU RISK,STRAY,AT LARGE,OTHRINTAKS,2022-11-05,APP WNL,ADOPTION,2023-01-17
A1159302,DOG,PIT BULL,CC 19,UNAVAILABLE,FOSTER,APPOINT,FOR ADOPT,2022-10-23,APP WNL,ADOPTION,2022-10-23
A1162825,DOG,LABRADOR RETR,206009-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-11-21,APP WNL,RETURNED TO OWNER,2022-11-21
A1162823,DOG,MIXED BREED,LFSD 23,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-01-12,APP WNL,TRANSFER,2023-01-19
A1164209,DOG,JACK RUSS TERR,FOUND,IMPOUNDED,STRAY,WEB,,2022-12-09,NORMAL,FOUND EXP,2023-01-10
A1157053,DOG,CAIRN TERRIER,INJD 014,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2022-10-16,APP WNL,TREATMENT,2022-10-16
A1160079,DOG,SCHNAUZER MIN,LOST,IMPOUNDED,STRAY,WEB,,2022-10-15,NORMAL,LOST EXP,2022-11-15
A1162614,WILDLIFE,OPOSSUM,196006-01,UNAVAILABLE,WILDLIFE,NON-RABIES,OTHRINTAKS,2022-11-18,CRITICAL,EUTHANIZED,2022-11-18
A1163084,DOG,GERM SHEPHERD,FOUND,IMPOUNDED,STRAY,WEB,,2022-11-14,NORMAL,FOUND EXP,2022-12-26
A1162490,DOG,LABRADOR RETR,LAB 14,LAB,STRAY,CONFINED,OTHRINTAKS,2022-11-16,APP WNL,EUTHANIZED,2022-11-25
A1162465,DOG,MIXED BREED,LFD 086,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-11-16,APP WNL,TRANSFER,2022-11-21
A1159358,CAT,DOMESTIC SH,CC 31,UNAVAILABLE,TREATMENT,SPAY/NEUT,OTHER,2022-10-27,APP WNL,TREATMENT,2022-10-27
A1165377,DOG,MIXED BREED,LFD 087,UNAVAILABLE,STRAY,LEFT AT,OTHRINTAKS,2022-12-27,APP WNL,TRANSFER,2022-12-28
A1157040,DOG,MIXED BREED,DC 05,PENDING,FOSTER,APPOINT,FOR ADOPT,2022-10-25,APP WNL,ADOPTION,2022-10-25
A1163887,DOG,SWISS HOUND,LOST,IMPOUNDED,STRAY,WEB,,2022-12-05,NORMAL,LOST EXP,2023-01-05
A1163374,CAT,BRITISH SH,LOST,IMPOUNDED,STRAY,WEB,,2022-11-28,NORMAL,LOST EXP,2022-12-29
A1160753,DOG,CHIHUAHUA SH,FOUND,IMPOUNDED,STRAY,WEB,,2022-10-22,NORMAL,FOUND EXP,2022-11-24
A1160686,DOG,PIT BULL,096027-01,IMPOUNDED,KEEPSAFE,OTHER,OTHRINTAKS,2022-10-23,APP WNL,RETURNED TO OWNER,2022-10-23
A1163725,DOG,MIXED BREED,CC 03,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-12-03,APP WNL,ADOPTION,2022-12-05
A1162171,DOG,MIXED BREED,LFD 070,AVAILABLE,FOSTER,URGENT,MEDICAL,2022-12-19,APP WNL,ADOPTION,2023-01-05
A1167216,WILDLIFE,GUINEA PIG,PK03,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-01-19,APP WNL,ADOPTION,2023-01-28
A1162925,CAT,DOMESTIC SH,FREEZER,UNAVAILABLE,STRAY,AT LARGE,MEDICAL,2022-11-22,APP INJ,EUTHANIZED,2022-11-22
A1160357,DOG,MIXED BREED,5A,AVAILABLE,FOSTER,APPOINT,PERSNLISSU,2022-11-20,APP WNL,ADOPTION,2022-12-01
A1166285,DOG,GREAT DANE,196006-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2023-01-06,APP WNL,RETURNED TO OWNER,2023-01-06
A1163998,DOG,MIXED BREED,NMOMS 1,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-12-07,APP WNL,ADOPTION,2022-12-14
A1160926,DOG,POODLE TOY,LFSD 20,UNAVAILABLE,OWNER SURRENDER,URGENT,PERSNLISSU,2022-10-27,APP WNL,TRANSFER,2022-11-03
A1148410,CAT,DOMESTIC SH,F1,UNAVAILABLE,TREATMENT,FOLLOWUP,OTHER,2022-12-02,APP WNL,TREATMENT,2022-12-02
A1159290,CAT,DOMESTIC SH,CC 34,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-10-05,APP WNL,ADOPTION,2022-10-09
A1161144,DOG,MIXED BREED,INJD 016,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-10-30,CRITICAL,TRANSFER,2022-11-17
A1166102,DOG,AMER BULLDOG,126005-01,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-01-04,APP WNL,RETURNED TO OWNER,2023-01-04
A1023798,DOG,CHOW CHOW,FOSTER,UNAVAILABLE,FOSTER,APPOINT,FOR ADOPT,2022-10-17,APP WNL,ADOPTION,2022-10-17
A1163166,CAT,DOMESTIC LH,LOST,IMPOUNDED,STRAY,WEB,,2022-11-26,NORMAL,LOST EXP,2022-12-27
A1157714,DOG,ENG FOXHOUND,INJD 009,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2022-11-19,APP WNL,TREATMENT,2022-11-19
A1160473,DOG,MIXED BREED,NMOMS 5,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-11-08,APP WNL,ADOPTION,2022-11-14
A1161829,DOG,MIXED BREED,AD 065,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-11-07,APP WNL,ADOPTION,2022-11-25
A1160047,DOG,ALASKAN HUSKY,DC 07,RELEASED FROM QUARANTINE,CONFISCATED,QUARANTINE,OTHRINTAKS,2022-10-15,APP WNL,RETURNED TO OWNER,2022-10-25
A1159175,DOG,MIXED BREED,FOSTER,UNAVAILABLE,FOSTER,APPOINT,FOR ADOPT,2022-10-29,APP WNL,ADOPTION,2022-10-29
A1159617,DOG,MIXED BREED,LFD 149,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-10-08,APP WNL,FOSTER,2022-10-11
A1164662,DOG,MIXED BREED,FREEZER,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-12-17,APP SICK,EUTHANIZED,2022-12-17
A1165425,DOG,LABRADOR RETR,146003-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-12-28,CRITICAL,EUTHANIZED,2022-12-28
A1157638,DOG,MIXED BREED,LFD 072,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-10-13,APP WNL,RETURNED TO OWNER,2022-10-15
A1162445,DOG,AUST CATTLE DOG,206006-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-11-16,APP WNL,RETURNED TO OWNER,2022-11-16
A1164597,DOG,MIXED BREED,LFD 154,LAB,STRAY,AT LARGE,OTHRINTAKS,2022-12-16,APP WNL,EUTHANIZED,2023-02-13
A1169957,DOG,PIT BULL,LAB 01,LAB,STRAY,AT LARGE,OTHRINTAKS,2023-02-23,APP WNL,EUTHANIZED,2023-03-02
A1164977,DOG,PIT BULL,206007-01,IMPOUNDED,STRAY,CONFINED,OTHRINTAKS,2022-12-21,APP WNL,RETURNED TO OWNER,2022-12-21
A1160326,DOG,GERM SHEPHERD,LOST,IMPOUNDED,STRAY,WEB,,2022-10-17,NORMAL,LOST EXP,2022-11-18
A1161802,DOG,MIXED BREED,LAB 02,LAB,STRAY,AT LARGE,OTHRINTAKS,2022-11-07,APP WNL,EUTHANIZED,2022-11-15
A1161636,DOG,MIXED BREED,LFD 070,EU RISK,OWNER SURRENDER,APPOINT,PERSNLISSU,2022-11-16,APP WNL,ADOPTION,2022-11-20
A1164748,DOG,SCHNAUZER MIN,LOST,IMPOUNDED,STRAY,WEB,,2022-12-18,NORMAL,LOST EXP,2023-01-19
A1159378,DOG,LABRADOR RETR,SHD 11,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-10-05,APP SICK,TRANSFER,2022-10-08
A1161903,DOG,BULL TERR MIN,LOST,IMPOUNDED,STRAY,WEB,,2022-11-08,NORMAL,LOST EXP,2022-12-09
A1107047,DOG,GERM SHEPHERD,LAB 14,LAB,OWNER SURRENDER,APPOINT,PERSNLISSU,2022-12-16,APP WNL,EUTHANIZED,2023-01-11
A1161117,DOG,PIT BULL,186036-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-10-29,APP WNL,RETURNED TO OWNER,2022-10-29
A1141534,DOG,PIT BULL,AD 059,UNAVAILABLE,OWNER SURRENDER,WALK IN,NOTRIGHTFT,2022-12-31,APP WNL,ADOPTION,2023-01-06
A1162678,DOG,AM PIT BULL TER,LOST,IMPOUNDED,STRAY,WEB,,2022-11-16,NORMAL,LOST EXP,2022-12-20
A1159574,DOG,GERM SHEPHERD,QD 26,LAB,OWNER SURRENDER,QUARANTINE,BEHAVIOR,2022-10-08,APP WNL,EUTHANIZED,2022-10-12
A1165899,CAT,DOMESTIC SH,LOST,IMPOUNDED,STRAY,WEB,,2022-12-28,NORMAL,LOST EXP,2023-02-02
A1140056,DOG,AM PIT BULL TER,LFD 063,EU RISK,OWNER SURRENDER,URGENT,OTHRINTAKS,2022-11-15,APP INJ,ADOPTION,2022-11-20
A1165857,CAT,DOMESTIC SH,LFC 083,AVAILABLE,OWNER SURRENDER,WALK IN,HOUSING,2023-01-02,APP WNL,ADOPTION,2023-01-04
A1164934,DOG,MIXED BREED,CC 02,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-12-21,APP WNL,ADOPTION,2022-12-23
A1160180,DOG,MIXED BREED,LAB 14,LAB,OWNER SURRENDER,APPOINT,OTHRINTAKS,2022-10-17,APP WNL,EUTHANIZED,2022-10-22
A1160226,CAT,DOMESTIC SH,VT 08,EU RISK,STRAY,AT LARGE,OTHRINTAKS,2022-10-17,APP WNL,FOSTER,2022-11-04
A1167174,CAT,DOMESTIC SH,LOST,IMPOUNDED,STRAY,WEB,,2023-01-18,NORMAL,LOST EXP,2023-02-18
A1165168,DOG,CHIHUAHUA SH,LOST,IMPOUNDED,STRAY,WEB,,2022-12-18,NORMAL,LOST EXP,2023-01-23
A1164378,CAT,DOMESTIC SH,CC 35,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-12-13,APP WNL,ADOPTION,2022-12-16
A1146871,CAT,DOMESTIC SH,CC 26,UNAVAILABLE,FOSTER,APPOINT,FOR ADOPT,2022-10-17,APP WNL,ADOPTION,2022-10-17
A1154079,CAT,DOMESTIC SH,FOSTER,PENDING,FOSTER,APPOINT,FOR ADOPT,2022-11-21,APP WNL,ADOPTION,2022-11-21
A1161510,DOG,MIXED BREED,LAB 01,LAB,STRAY,AT LARGE,OTHRINTAKS,2022-11-03,APP INJ,EUTHANIZED,2022-11-27
A1168362,DOG,MIXED BREED,AD 056,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-02-04,APP WNL,ADOPTION,2023-02-07
A1160090,DOG,MIXED BREED,FOSTER,UNAVAILABLE,FOSTER,APPOINT,FOR ADOPT,2022-12-30,APP WNL,ADOPTION,2022-12-30
A1169090,BIRD,PARAKEET,FREEZER,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-02-13,APP SICK,EUTHANIZED,2023-02-13
A1169766,CAT,DOMESTIC SH,LFC 042,AVAILABLE,OWNER SURRENDER,APPOINT,MEDICAL,2023-02-21,APP WNL,ADOPTION,2023-02-24
A1165098,DOG,MALTESE,QD 20,UNAVAILABLE,KEEPSAFE,OWN ARREST,OTHRINTAKS,2022-12-22,APP WNL,RETURNED TO OWNER,2022-12-31
A1168284,DOG,BOXER,LOST,IMPOUNDED,STRAY,WEB,,2023-01-25,NORMAL,LOST EXP,2023-03-07
A1165343,DOG,MIXED BREED,LFD 150,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-12-26,APP SICK,RETURNED TO OWNER,2023-01-01
A1164278,DOG,AUST SHEPHERD,LOST,IMPOUNDED,STRAY,WEB,,2022-12-09,NORMAL,LOST EXP,2023-01-12
A1165680,DOG,MIXED BREED,CC 15,AVAILABLE,OWNER SURRENDER,APPOINT,HOUSING,2022-12-30,APP WNL,ADOPTION,2023-01-03
A1159758,DOG,BOXER,LFD 138,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-10-10,APP WNL,RETURNED TO OWNER,2022-10-11
A1152196,CAT,DOMESTIC SH,F2,UNAVAILABLE,TREATMENT,ILLNESS,OTHER,2022-10-14,APP WNL,TREATMENT,2022-10-14
A1162399,DOG,MIXED BREED,VIP04,EU RISK,STRAY,AT LARGE,OTHRINTAKS,2022-11-15,APP WNL,RETURNED TO OWNER,2022-12-07
A1160141,DOG,MIXED BREED,LFD 167,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-10-16,APP WNL,ADOPTION,2022-10-20
A1160687,CAT,DOMESTIC SH,K08,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-10-23,APP WNL,FOSTER,2022-10-27
A1162814,CAT,AMER SH,LOST,IMPOUNDED,STRAY,WEB,,2022-11-18,NORMAL,LOST EXP,2022-12-21
A1160630,DOG,AUST CATTLE DOG,LOST,IMPOUNDED,STRAY,WEB,,2022-10-22,NORMAL,LOST EXP,2022-11-22
A1163940,CAT,DOMESTIC SH,LFC 026,AVAILABLE,OWNER SURRENDER,URGENT,BEHAVIOR,2022-12-06,APP WNL,ADOPTION,2022-12-12
A1162212,DOG,SAMOYED,LOST,IMPOUNDED,STRAY,WEB,,2022-11-11,NORMAL,LOST EXP,2022-12-13
A1165000,DOG,MIXED BREED,VIP18,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-12-21,APP WNL,RETURNED TO OWNER,2022-12-24
A1163242,DOG,MIXED BREED,CC 03,UNAVAILABLE,OWNER SURRENDER,APPOINT,FINANCIAL,2022-11-27,APP WNL,ADOPTION,2022-11-28
A1167272,DOG,MIXED BREED,AD 065,LAB,STRAY,AT LARGE,OTHRINTAKS,2023-01-20,APP WNL,EUTHANIZED,2023-02-02
A1159347,DOG,MIXED BREED,CC 07,EU RISK,STRAY,AT LARGE,OTHRINTAKS,2022-10-05,APP WNL,TRANSFER,2022-10-10
A1162901,DOG,PIT BULL,176002-02,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-11-22,APP WNL,RETURNED TO OWNER,2022-11-22
A1160131,CAT,DOMESTIC SH,FOSTER,PENDING,FOSTER,APPOINT,FOR ADOPT,2022-11-13,APP WNL,ADOPTION,2022-11-13
A1167192,WILDLIFE,RACCOON,066018-01,UNAVAILABLE,WILDLIFE,RABIES,OTHRINTAKS,2023-01-19,CRITICAL,EUTHANIZED,2023-01-19
A1164212,DOG,PIT BULL,096023-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-12-10,APP WNL,RETURNED TO OWNER,2022-12-10
A1160502,DOG,AUST TERRIER,LOST,IMPOUNDED,STRAY,WEB,,2022-10-18,NORMAL,LOST EXP,2022-11-20
A1162150,CAT,DOMESTIC MH,FOSTER,AVAILABLE,FOSTER,APPOINT,TRANSFER,2022-11-26,APP WNL,FOSTER,2022-11-26
A1145005,DOG,MIXED BREED,VIP09,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-01-03,APP WNL,ADOPTION,2023-01-09
A1147689,DOG,MIXED BREED,LFD 067,EU RISK,OWNER SURRENDER,APPOINT,HOUSING,2022-10-18,APP WNL,ADOPTION,2022-10-21
A1170689,CAT,DOMESTIC SH,K14,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2023-03-04,APP WNL,TRANSFER,2023-03-07
A1167618,DOG,PODENGO PEQUENO,FOUND,IMPOUNDED,STRAY,WEB,,2023-01-24,NORMAL,FOUND EXP,2023-02-24
A1159384,DOG,MIXED BREED,DC 16,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-10-06,APP WNL,ADOPTION,2022-10-10
A1165586,DOG,MIXED BREED,CC 14,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-12-29,APP WNL,ADOPTION,2022-12-31
A1164821,CAT,DOMESTIC SH,LFC 081,EU RISK,STRAY,AT LARGE,OTHRINTAKS,2022-12-19,APP INJ,EUTHANIZED,2022-12-20
A1160644,WILDLIFE,TURTLE,096023-01,IMPOUNDED,WILDLIFE,NON-RABIES,OTHRINTAKS,2022-10-22,CRITICAL,EUTHANIZED,2022-10-22
A1167817,CAT,DOMESTIC SH,LFC 083,AVAILABLE,OWNER SURRENDER,APPOINT,FINANCIAL,2023-01-27,APP WNL,ADOPTION,2023-01-28
A1157132,CAT,DOMESTIC SH,CC 27,UNAVAILABLE,TREATMENT,SPAY/NEUT,SURGERY,2023-01-02,APP WNL,TREATMENT,2023-01-02
A1162878,DOG,MIXED BREED,DC 10,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-11-21,APP WNL,ADOPTION,2022-11-26
A1161120,DOG,MIXED BREED,DC 07,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-10-29,APP WNL,RETURNED TO OWNER,2022-10-31
A1161915,DOG,GERM SHEPHERD,LFD 111,IMPOUNDED,STRAY,CONFINED,OTHRINTAKS,2022-11-09,APP WNL,RETURNED TO OWNER,2022-11-09
A1165799,DOG,MIXED BREED,VIP04,PRE-LAB,OWNER SURRENDER,APPOINT,NOTRIGHTFT,2023-01-01,APP WNL,TRANSFER,2023-01-23
A1174082,BIRD,CHICKEN,FREEZER,UNAVAILABLE,CONFISCATED,SAC,OTHRINTAKS,2023-04-01,APP WNL,OTHER,2000-01-01
A1163617,DOG,MIXED BREED,FOSTER,UNAVAILABLE,OWNER SURRENDER,APPOINT,MEDICAL,2022-12-12,APP SICK,FOSTER,2022-12-12
A1069815,DOG,CAIRN TERRIER,FREEZER,UNAVAILABLE,OWNER SURRENDER,WALK IN,MEDICAL,2023-01-11,APP SICK,EUTHANIZED,2023-01-12
A1156370,CAT,DOMESTIC SH,FOSTER,UNAVAILABLE,FOSTER,APPOINT,FOR ADOPT,2022-10-31,APP WNL,ADOPTION,2022-10-31
A1162827,DOG,GERM SHEPHERD,LOST,IMPOUNDED,STRAY,WEB,,2022-11-20,NORMAL,LOST EXP,2022-12-22
A1160054,DOG,MIXED BREED,DC 07,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-10-15,APP WNL,RETURNED TO OWNER,2022-10-18
A1166369,CAT,DOMESTIC SH,CC 34,AVAILABLE,OWNER SURRENDER,APPOINT,HOUSING,2023-01-07,APP WNL,ADOPTION,2023-01-08
A1160408,DOG,MIXED BREED,CC 08,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-10-19,APP WNL,ADOPTION,2022-10-23
A1153435,DOG,MIXED BREED,INJD 012,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2022-12-04,APP WNL,TREATMENT,2022-12-09
A1167133,DOG,MIXED BREED,DC 11,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2023-01-18,APP WNL,TRANSFER,2023-01-23
A1163419,DOG,MIXED BREED,LFD 152,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-11-29,APP WNL,FOSTER,2022-12-29
A1125757,DOG,MIXED BREED,DC 06,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-01-03,APP WNL,TRANSFER,2023-01-09
A1076315,DOG,MIXED BREED,LFD 044,LAB,STRAY,CONFINED,OTHRINTAKS,2022-10-12,APP WNL,EUTHANIZED,2022-10-15
A1169153,DOG,MIXED BREED,LFD 036,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-02-14,APP WNL,ADOPTION,2023-02-24
A1165550,DOG,MIXED BREED,DC 03,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-12-29,APP WNL,RETURNED TO OWNER,2022-12-31
A1165428,CAT,DOMESTIC SH,CC 24,IMPOUNDED,KEEPSAFE,OWN DECEAS,OTHRINTAKS,2022-12-28,APP WNL,RETURNED TO OWNER,2022-12-30
A1164241,DOG,LABRADOR RETR,LOST,IMPOUNDED,STRAY,WEB,,2022-12-11,NORMAL,LOST EXP,2023-01-11
A1160811,DOG,CHIHUAHUA SH,FOUND,IMPOUNDED,STRAY,WEB,,2022-10-22,NORMAL,FOUND EXP,2022-11-25
A1164205,DOG,PIT BULL,096023-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-12-10,APP WNL,RETURNED TO OWNER,2022-12-10
A1159769,DOG,TOY FOX TERRIER,FOUND,IMPOUNDED,STRAY,WEB,,2022-10-10,NORMAL,FOUND EXP,2022-11-10
A1167484,DOG,MIXED BREED,VIP09,IMPOUNDED,OWNER SURRENDER,APPOINT,BEHAVIOR,2023-01-23,APP WNL,ADOPTION,2023-01-23
A1164884,DOG,MIXED BREED,LFD 087,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-12-20,APP WNL,RETURNED TO OWNER,2022-12-21
